3.800 1:0.2740227507041626 2:0.6651515364646912 3:0.4472181585125544 4:0.4444444179534912 5:0.29197528356960617 6:1.0 7:0.3504908355892482 8:0.8955753954995392 9:0.8738804012981666
5.000 1:0.7173477838451153 2:0.7738094925880432 3:0.722728727424111 4:0.8640776872634888 5:0.7336454047356056 6:1.0 7:0.49446188236159433 8:0.9646384292441855 9:0.8088044884566716
4.600 1:0.4197473295866408 2:0.8823529481887817 3:0.5975669501404938 4:0.7311828136444092 5:0.683671659299195 6:0.6666666666666666 7:0.4861332938396157 8:0.7019093614459504 9:0.8608414985915073
3.200 1:0.32733667436362845 2:0.6153594851493835 3:0.5711800520627424 4:0.4730769395828247 5:0.4761067469573319 6:1.0 7:0.31124480436384194 8:0.0 9:0.07628694932440155
4.000 1:0.5344684468962995 2:0.868055522441864 3:0.6645295188111436 4:0.226190447807312 5:0.6760446759109345 6:1.0 7:0.530933647974062 8:0.9241114231215101 9:0.7652986629291425
0.000 1:0.0 2:0.20000000298023224 3:0.5624788109454028 4:0.023890793323516846 5:0.0 6:1.0 7:2.233584310912613E-8 8:0.0 9:0.0
3.800 1:0.35360108481464086 2:0.6190476417541504 3:0.42669601487270525 4:0.4797688126564026 5:0.4562344475337257 6:1.0 7:0.3042775755250453 8:0.6741490766211677 9:0.5366340064871474
5.000 1:0.8612431025082279 2:0.9285714030265808 3:0.8708288911739381 4:0.9285714030265808 5:0.897896838227203 6:1.0 7:0.6112572049600793 8:0.9860850849253227 9:0.9431338851338457
4.200 1:0.37023944657416197 2:0.6798387169837952 3:0.5244642343955176 4:0.6481927633285522 5:0.5847050153142419 6:1.0 7:0.43166993921338875 8:0.8847926115654196 9:0.72335270916495
4.200 1:0.5563457884658477 2:0.6858333349227905 3:0.6785545948182986 4:0.7322834730148315 5:0.7537815562452597 6:1.0 7:0.46841655835737284 8:0.9228608482595217 9:0.7535966625062958
4.600 1:0.32915932617902843 2:0.7023809552192688 3:0.424250861918815 4:0.4771241545677185 5:0.46911882558648627 6:1.0 7:0.4258927335778266 8:0.8134115061373142 9:0.6952727752665596
5.000 1:1.0 2:1.0 3:0.5867890533603528 4:0.9615384340286255 5:0.9996024639319604 6:1.0 7:0.7887294553296476 8:1.0 9:0.9999824414110304
4.400 1:0.3688325850595741 2:0.8476190567016602 3:0.5485265785383109 4:0.5523809194564819 5:0.6159348449758116 6:0.6 7:0.4954859601900357 8:0.9551284013819018 9:0.7139051850835351
1.800 1:0.32043720511639834 2:0.614814817905426 3:0.4871455832805062 4:0.4094488024711609 5:0.4718633121437763 6:1.0 7:0.3092481711713905 8:0.7260917681403021 9:0.5330683859724367
2.800 1:0.4684113753795764 2:0.7834821343421936 3:0.6095521962790089 4:0.5528455376625061 5:0.5025210842295588 6:1.0 7:0.356964378276976 8:0.9028123065951297 9:0.7403593139471799
5.000 1:0.4103636654122532 2:0.6349206566810608 3:0.5524413665964827 4:0.5882352590560913 5:0.5597674378552756 6:1.0 7:0.30580970590819406 8:0.8791849194185941 9:0.31941145305198587
4.857 1:0.7988090165857032 2:0.9375 3:0.909054789482816 4:0.9354838728904724 5:0.9319408680266208 6:1.0 7:0.5685279962057217 8:0.9785514397575089 9:0.9578895823383405
4.000 1:0.5393758898676733 2:0.8777777552604675 3:0.6322856347575752 4:0.23952096700668335 5:0.7373767741339283 6:1.0 7:0.5621802065617196 8:0.9573096796517778 9:0.596145957399202
5.000 1:0.32218257825044744 2:0.6157737970352173 3:0.44243344019392195 4:0.504273533821106 5:0.36777184152685827 6:1.0 7:0.3045236313416921 8:0.0 9:0.3517257911995424
3.800 1:0.32397524974463193 2:0.6733333468437195 3:0.5799767800214256 4:0.3478260636329651 5:0.42599206394419975 6:0.0 7:0.392818814635448 8:0.8455526432353666 9:0.7649842864717333
3.400 1:0.054988049400343554 2:0.5 3:0.36402893386334184 4:0.3684210777282715 5:0.011247877368811146 6:1.0 7:1.724968856605559E-6 8:0.0 9:0.0030602964435040036
4.400 1:0.4322232013822688 2:0.7638888955116272 3:0.5522890734341737 4:0.5094339847564697 5:0.6196670214945917 6:1.0 7:0.3138409696223018 8:0.8956949140673205 9:0.425847501174611
4.600 1:0.6063044328365501 2:0.8703703880310059 3:0.6326325134807388 4:0.6200000047683716 5:0.8651039510733366 6:1.0 7:0.32717561213086155 8:0.9102127934629219 9:0.7319107951906183
4.800 1:0.38910025482216015 2:0.8247863054275513 3:0.4309349042439501 4:0.40343350172042847 5:0.5225548100022596 6:1.0 7:0.3833065375225201 8:0.9356091061361448 9:0.9480877373448975
3.800 1:0.1868221564511405 2:0.5520833134651184 3:0.3593481464279519 4:0.40875911712646484 5:0.17658509462570893 6:0.0 7:0.14787955128665348 8:0.0 9:0.6025689031780246
0.000 1:0.0 2:0.25 3:0.5999781856247514 4:0.024647891521453857 5:0.0 6:1.0 7:2.1161562723836823E-8 8:0.0 9:0.0
5.000 1:0.5857240333168244 2:0.8370370268821716 3:0.6484287678197977 4:0.6821191906929016 5:0.7215499531613453 6:1.0 7:0.5523993645248686 8:1.0 9:0.8479946174729175
4.600 1:0.5800619285579828 2:0.8717948198318481 3:0.6498916991289743 4:0.6010100841522217 5:0.6403972872576015 6:1.0 7:0.5883667132042675 8:0.8147420090994197 9:0.4387017874937656
5.000 1:0.7299793557533454 2:0.9111111164093018 3:0.6710027059167354 4:0.7218543291091919 5:0.7778283624896306 6:1.0 7:0.6163645202150991 8:0.9746579699617677 9:0.9321943706164542
4.600 1:0.5102060738083093 2:0.8833333253860474 3:0.6104510518080855 4:0.6622073650360107 5:0.6502173302228438 6:1.0 7:0.4849916893517644 8:0.9630510520395029 9:0.7303220889323183
3.500 1:0.2226450718942126 2:0.6604166626930237 3:0.48262130942483483 4:0.38686132431030273 5:0.23815327305300632 6:0.0 7:0.21688819641721624 8:0.0 9:0.5866953822892199
3.750 1:0.08725917755648856 2:0.22675737738609314 3:0.2244214577158911 4:0.29702967405319214 5:0.1119979759360783 6:1.0 7:5.508440214098979E-7 8:0.0 9:0.1958250067318607
3.750 1:0.4554975693651903 2:0.8500000238418579 3:0.4631529210743758 4:0.6136363744735718 5:0.6060097482139829 6:1.0 7:0.5527616742250528 8:0.9550427510246414 9:0.8938526922221621
5.000 1:0.7330341801500004 2:0.9285714030265808 3:0.8086782539357572 4:0.6944444179534912 5:0.6223680357727416 6:1.0 7:0.5757612370185936 8:0.8453330780522621 9:0.8894185690187117
3.600 1:0.6612686737521556 2:0.7278571724891663 3:0.5200500389342788 4:0.620192289352417 5:0.7477638592440407 6:0.8695652173913043 7:0.38052215658981187 8:0.8149705052393326 9:0.7045740014612282
4.600 1:0.4949551536384633 2:0.75 3:0.8077622270235499 4:0.7130434513092041 5:0.5038047890987052 6:0.0 7:0.36350161973009765 8:0.8563013797480148 9:0.6973103806114568
4.000 1:0.20471662460228365 2:0.528205156326294 3:0.4050782077276112 4:0.4559585452079773 5:0.22508267105474594 6:1.0 7:0.15927976595990986 8:0.0 9:0.10429838038720919
5.000 1:1.0 2:0.0 3:0.9238873477310848 4:0.9541284441947937 5:0.007985897271416706 6:1.0 7:0.0 8:1.0 9:0.9989814750855296
4.800 1:0.3859355769304865 2:0.4226190149784088 3:0.4442594543853736 4:0.4329897165298462 5:0.6148733166585679 6:1.0 7:0.109167262945979 8:0.0 9:0.7343287160093934
4.400 1:0.1837335908943872 2:0.38035714626312256 3:0.38452865930036384 4:0.37288135290145874 5:0.17598879725346567 6:0.0 7:0.09530747878733695 8:0.932720602745551 9:0.12415023994363866
4.600 1:0.39074466005176145 2:0.9375 3:0.8102048227232354 4:0.7473118305206299 5:0.7031437533924333 6:1.0 7:0.5784149324968515 8:0.8916097777895152 9:0.9602990616477043
4.800 1:0.3437423492992475 2:0.7583333253860474 3:0.5536582287282884 4:0.756302535533905 5:0.6631741271594527 6:1.0 7:0.6485629972092768 8:0.8839498469589339 9:0.7879426564250108
4.400 1:0.4924946224258548 2:0.6074999570846558 3:0.6385478003079158 4:0.6692913770675659 5:0.6218537966143792 6:1.0 7:0.3833493074991522 8:0.9482014407993095 9:0.39510515119589235
4.200 1:0.29984889813086685 2:0.6991071701049805 3:0.5652737707329835 4:0.5043478012084961 5:0.49835478564674945 6:1.0 7:0.4145823423519016 8:0.0 9:0.36297271405101933
4.400 1:0.13004903224724518 2:0.27437642216682434 3:0.25689114927862094 4:0.24752473831176758 5:0.15365467985251377 6:1.0 7:1.5652602090796322E-6 8:0.0 9:0.256656563969131
4.800 1:0.3318644067246719 2:0.6161110997200012 3:0.4661003347439774 4:0.5471698045730591 5:0.46970626583396735 6:1.0 7:0.34120601555472235 8:0.0 9:0.6478736337186074
4.800 1:0.542808252423006 2:1.0 3:0.5801244130452661 4:0.6329113841056824 5:0.7217072252662243 6:1.0 7:0.3468901676053011 8:0.8967453455990115 9:0.8283486865719661
4.800 1:0.19952288966684084 2:0.5789473056793213 3:0.4296456891721254 4:0.4664536714553833 5:0.3529944415550055 6:1.0 7:0.22086640433009108 8:0.0 9:0.5660368631253951
4.800 1:0.10092191507128123 2:0.27314120531082153 3:0.5308328271854122 4:0.5705329179763794 5:0.23381602104544003 6:1.0 7:0.12429166619975748 8:0.943289570024819 9:0.48557090169500394
4.800 1:0.414570299372226 2:0.7333333492279053 3:0.5093867847430799 4:0.7788461446762085 5:0.7248892826735482 6:1.0 7:0.5294125234012192 8:0.9523525539098321 9:0.8561177661830517
5.000 1:0.7658151364671748 2:0.8333333134651184 3:0.6787334859341828 4:0.8775510191917419 5:0.765458045948803 6:1.0 7:0.5231070706419276 8:0.8337925088551156 9:0.6381406160266547
4.800 1:0.7335005549014388 2:0.8333333134651184 3:0.8695938749669819 4:0.699999988079071 5:0.9230659515605136 6:1.0 7:0.28379222913046986 8:0.9667370527319218 9:0.35346482590514733
5.000 1:0.5514694705322626 2:0.8794117569923401 3:0.569367405999561 4:0.6926229596138 5:0.7133261036457905 6:1.0 7:0.6055502519397804 8:0.9706859784383491 9:0.9515222352625535
4.600 1:0.3929037739524729 2:0.7864583730697632 3:0.4193457783638716 4:0.40239042043685913 5:0.5765932273965262 6:1.0 7:0.46677362529741256 8:0.920820719548697 9:0.8982732704171692
3.400 1:0.47936141440906904 2:0.5879629254341125 3:0.3369546915872099 4:0.4237288236618042 5:0.5345985810371827 6:1.0 7:0.4154263421159099 8:0.0 9:0.17273635211293897
3.600 1:0.2650368089129367 2:0.7437499761581421 3:0.43422606037085987 4:0.40145987272262573 5:0.32105931904498536 6:1.0 7:0.29661208687591967 8:0.6161027650681717 9:0.6695149210792798
4.800 1:0.4857255146579765 2:0.23333334922790527 3:0.3807416619644605 4:0.4516128897666931 5:0.7957812868111633 6:0.8 7:8.974603339400099E-7 8:0.5631956997839331 9:4.5233418829175587E-4
4.200 1:0.48813949364988185 2:0.90625 3:0.4870683734705878 4:0.523809552192688 5:0.5127169645759836 6:1.0 7:0.41848083586227547 8:0.9436892178216773 9:0.7260432254403865
5.000 1:1.0 2:1.0 3:0.9886485833675348 4:0.9354838728904724 5:1.0000000000000002 6:1.0 7:0.09506302581545552 8:1.0 9:1.0
4.000 1:0.5116331288871563 2:0.9272727370262146 3:0.5285192497082453 4:0.7083333730697632 5:0.6036434578750204 6:0.6666666666666666 7:0.4984494199530316 8:0.9576873192193998 9:0.9188088039010922
5.000 1:0.4792734367380269 2:0.7976189851760864 3:0.556152978666659 4:0.5319148898124695 5:0.5040713488796786 6:1.0 7:0.5628662854114095 8:0.9713802889341367 9:0.9698409343364788
5.000 1:0.4796719660387522 2:0.9166666269302368 3:0.700757600227278 4:0.7243589758872986 5:0.6230346287409715 6:0.0 7:0.4822357477915177 8:0.9104926248089263 9:0.9231061009146613
4.200 1:0.3240401613283913 2:0.5645833015441895 3:0.42039553136381713 4:0.3922652006149292 5:0.4162166507981489 6:1.0 7:0.33128314213021215 8:0.9602435922181557 9:0.8607239261320007
4.400 1:0.2508136638919502 2:0.639285683631897 3:0.4014169265072372 4:0.4405940771102905 5:0.31772863309933924 6:1.0 7:0.32295569075361874 8:0.0 9:0.812826111934609
4.200 1:0.1528321268306658 2:1.0 3:0.5649160105904341 4:0.44736844301223755 5:0.052555731156351815 6:1.0 7:0.10892683317921073 8:0.0 9:0.82206011403602
5.000 1:0.6950702984367473 2:0.9375 3:0.8347212380261958 4:0.8416666984558105 5:0.8627963521180805 6:1.0 7:0.7039425905008829 8:0.9524292316170434 9:0.956665714187901
5.000 1:0.6207341620690604 2:0.9285714030265808 3:0.6475253233287371 4:0.6788990497589111 5:0.5867629734489053 6:1.0 7:0.4486290202818559 8:0.8502712613091135 9:0.678121947089775
4.400 1:0.3238722749191414 2:0.7592857480049133 3:0.5977946718132771 4:0.4039735198020935 5:0.43150933713804007 6:0.25 7:0.39785726460709636 8:0.9396479654824346 9:0.8699326973555782
4.000 1:0.2422101746653401 2:0.6085938215255737 3:0.5249777846964563 4:0.495192289352417 5:0.4137329848506422 6:1.0 7:0.471182880927454 8:0.6821562508083744 9:0.5037872884392242
5.000 1:0.8450963025557842 2:1.0 3:0.8465754036826794 4:0.903954803943634 5:0.9561264517091849 6:1.0 7:0.6650888905464774 8:0.9796740258437555 9:0.9996941278280731
4.800 1:0.43833532991954166 2:0.7567204236984253 3:0.5577711618613439 4:0.6915662288665771 5:0.6620903006993293 6:1.0 7:0.5110230091977604 8:0.9585332412308061 9:0.9642325717654858
4.000 1:0.3463312222888857 2:0.7071428298950195 3:0.47311132566135433 4:0.48000001907348633 5:0.42746616553277367 6:1.0 7:0.34815050292515315 8:0.0 9:0.5749415559553623
5.000 1:0.5001109592739901 2:0.6349206566810608 3:0.5830299509993091 4:0.6470588445663452 5:0.5667604144664079 6:1.0 7:0.31346662455381136 8:0.8460149509944497 9:0.31941145305198587
4.400 1:0.45590749358626903 2:0.8492063283920288 3:0.5592256398959853 4:0.5289855003356934 5:0.35712210640146097 6:0.4 7:0.3383742697545844 8:0.9240290148322995 9:0.7449609622286637
4.375 1:0.23357546164528672 2:1.0 3:0.6043235877924157 4:0.5 5:0.09709401069008115 6:1.0 7:0.11858134969425985 8:0.0 9:0.9912826588985871
3.600 1:0.35143895870541036 2:0.7352813482284546 3:0.5411270804037857 4:0.5735849142074585 5:0.4913123184083964 6:1.0 7:0.5157127612968654 8:0.0 9:0.7822010249814293
4.750 1:0.4902957135651464 2:0.78125 3:0.641313274565415 4:0.6642335653305054 5:0.6796740183246714 6:1.0 7:0.4265914525462572 8:0.8182311269954835 9:0.8545969473064446
4.500 1:0.3563387870129429 2:0.7071428298950195 3:0.48947813319169203 4:0.5199999809265137 5:0.39770306186465265 6:1.0 7:0.3300423419371128 8:0.0 9:0.564401360195546
4.500 1:0.4494715359460761 2:0.7722222208976746 3:0.4990611298101103 4:0.4645669460296631 5:0.5962237072444146 6:1.0 7:0.41119891293972644 8:0.8181436035296383 9:0.7511705018621776
4.500 1:0.5770350809754399 2:0.9102563858032227 3:0.6291107046192874 4:0.5876777172088623 5:0.6493750449750562 6:1.0 7:0.6219515898863143 8:0.9353456303191063 9:0.45752659145278
4.600 1:0.5723351230790851 2:0.902222216129303 3:0.6768390511970866 4:0.7069767713546753 5:0.7272826967385566 6:1.0 7:0.6439703344902554 8:0.8503173801457115 9:0.7908262112336033
5.000 1:1.0 2:1.0 3:0.8937631639499862 4:1.0 5:0.9999999999999999 6:1.0 7:0.7610424752099192 8:1.0 9:1.0
4.600 1:0.41690999717850336 2:0.868055522441864 3:0.5587355895209113 4:0.2634730339050293 5:0.4560698647357889 6:0.5 7:0.5582699767434517 8:0.9330331802472555 9:0.9881108318942905
4.600 1:0.47378078270609825 2:0.8229166865348816 3:0.4809825846894437 4:0.5899280309677124 5:0.6070539348118692 6:0.8571428571428571 7:0.48435412264829925 8:0.9279323700766916 9:0.7304277126484612
3.750 1:0.5492994306390901 2:0.6733333468437195 3:0.7770132043880235 4:0.3913043737411499 5:0.6825947058032727 6:0.0 7:0.3603646364597664 8:0.0 9:0.7111309983070977
5.000 1:0.8612431025082279 2:0.9285714030265808 3:0.8658074228838845 4:0.849056601524353 5:0.8658720180084888 6:1.0 7:0.5786163453301687 8:0.9798108129945097 9:0.8980073345694083
3.750 1:0.4555030269820651 2:0.7916666865348816 3:0.4622209205918877 4:0.5522388219833374 5:0.5844016655762211 6:1.0 7:0.41303546234902244 8:0.8939503060310947 9:0.7208270503896844
4.250 1:0.33562306270337344 2:0.7941176295280457 3:0.4987524447458655 4:0.5913978815078735 5:0.40667439277799844 6:0.6666666666666666 7:0.45277870156462297 8:0.9161123644503397 9:0.7045399969478331
4.600 1:0.2354904622472325 2:0.38035714626312256 3:0.40370230806216767 4:0.4094488024711609 5:0.24640759835686554 6:0.0 7:0.08936247136804772 8:0.8904348911476507 9:0.12439385539880476
4.600 1:0.30904039393151805 2:0.6470237970352173 3:0.4587498643454264 4:0.459770143032074 5:0.32437806469341846 6:1.0 7:0.4052001217253316 8:0.9368272188731896 9:0.7703201043624204
0.000 1:0.0 2:0.25 3:0.5999781856247514 4:0.02341139316558838 5:0.0 6:1.0 7:3.258013118773395E-7 8:0.0 9:0.0
4.000 1:0.550849300813626 2:0.9138889312744141 3:0.5143481543813574 4:0.5940298438072205 5:0.8154672860453254 6:0.875 7:0.5898743243191039 8:0.8988015132310911 9:0.7682206159358989
4.600 1:0.6398710279926102 2:0.852222204208374 3:0.6216081513806853 4:0.28387099504470825 5:0.8372075069944119 6:0.8235294117647058 7:0.65444203421784 8:0.925125540938559 9:0.8290049965392537
4.600 1:0.4456166417615857 2:0.7333333492279053 3:0.5498282027760032 4:0.817307710647583 5:0.7505875550836777 6:1.0 7:0.5307807834774988 8:0.9523525539098321 9:0.8561177661830517
5.000 1:1.0 2:0.0 3:0.9480797135021647 4:0.9727272987365723 5:0.007841630684874843 6:1.0 7:0.0 8:0.9560335263946577 9:0.8498858041040185
4.200 1:0.5262190841439655 2:0.8492063283920288 3:0.552646337522601 4:0.4964028596878052 5:0.5888677176982571 6:0.6666666666666666 7:0.34776238729725517 8:0.9467188777833666 9:0.7452341782444494
4.800 1:0.5374449884746766 2:0.7481481432914734 3:0.5931088179244909 4:0.6688741445541382 5:0.6585204779376158 6:1.0 7:0.4677979203207776 8:1.0 9:0.8353286196899123
4.400 1:0.23647371558625255 2:0.6426445245742798 3:0.4098877200369767 4:0.4302884340286255 5:0.3503427297250091 6:0.7142857142857143 7:0.3724411204726398 8:0.83808786189123 9:0.5156863312692366
4.400 1:0.20057078547409107 2:0.5701754093170166 3:0.4258943699764574 4:0.44408947229385376 5:0.3587006636089266 6:1.0 7:0.2233208362377334 8:0.0 9:0.3048805499943701
4.800 1:0.6438155522823916 2:0.8604166507720947 3:0.5885504950505773 4:0.2934131622314453 5:0.8452181699293722 6:0.0 7:0.6793152182471635 8:0.9015397444828972 9:0.8329410513686228
4.800 1:0.7701065937639313 2:1.0 3:0.7174790250585977 4:0.8333333134651184 5:0.8265091973429944 6:1.0 7:0.7177247650815569 8:0.9941937614543853 9:0.9997886131791297
4.600 1:0.5723351230790851 2:0.902222216129303 3:0.6876889355832729 4:0.7069767713546753 5:0.7163726836432689 6:1.0 7:0.6359037299401096 8:0.865634741695081 9:0.7891821921157243
5.000 1:0.5309715407004322 2:0.7480158805847168 3:0.5042453052592457 4:0.42307692766189575 5:0.6446210869927499 6:1.0 7:0.3804242607489915 8:0.9338397447374858 9:0.8279643647978246
4.600 1:0.7558467413803593 2:0.9555555582046509 3:0.6229749542358571 4:0.8772727251052856 5:0.8248057514083735 6:0.96 7:0.488746999608175 8:0.8912239117049243 9:0.8756141151678722
4.600 1:0.3390881120248674 2:0.694444477558136 3:0.34228197483968426 4:0.3951612710952759 5:0.4626301917034514 6:1.0 7:0.2380158887082136 8:0.864952536182631 9:0.461128766353859
4.600 1:0.5050088772717829 2:0.7777777910232544 3:0.4765637742402252 4:0.5987261533737183 5:0.5018609515108049 6:1.0 7:0.4294310698005973 8:1.0 9:0.9401183192757978
4.800 1:0.4205794764709596 2:0.7821969985961914 3:0.5134840989926499 4:0.6232393980026245 5:0.5247149505945932 6:1.0 7:0.5030836649625263 8:0.0 9:0.7573256328912885
4.800 1:0.583263660146633 2:0.8794117569923401 3:0.6500014801106965 4:0.6370656490325928 5:0.7465061759815751 6:1.0 7:0.5879087414404381 8:0.9628972227896394 9:0.9146797387953007
4.400 1:0.4582515447157392 2:0.8611111044883728 3:0.40716994004613577 4:0.5039370059967041 5:0.708386927179474 6:1.0 7:0.502107800808725 8:0.863086880310791 9:0.771956928510504
5.000 1:1.0 2:1.0 3:0.9730826593413007 4:0.931034505367279 5:0.9999999999999999 6:1.0 7:0.5527727126051107 8:1.0 9:0.9999913932466497
4.200 1:0.32985050361746565 2:0.80952388048172 3:0.6459340964847494 4:0.5689655542373657 5:0.386394130261293 6:1.0 7:0.5242073429477784 8:0.9260966637748791 9:0.7986013665789923
5.000 1:0.6207341620690604 2:0.9285714030265808 3:0.726552741737087 4:0.6759259700775146 5:0.5917281332853229 6:1.0 7:0.4442515402506857 8:0.9067953930485952 9:0.678121947089775
5.000 1:0.7114761872222141 2:1.0 3:0.9888478311111616 4:0.8709677457809448 5:0.8249522706050038 6:1.0 7:0.09678376178860831 8:1.0 9:1.0
4.800 1:1.0 2:0.0 3:0.9557756995109945 4:0.7155963182449341 5:0.01480028165702253 6:1.0 7:0.0 8:1.0 9:0.9987962887374439
4.800 1:0.5435985238385983 2:0.738194465637207 3:0.572746988628125 4:0.24691355228424072 5:0.7259298674302262 6:0.0 7:0.5837154380859733 8:0.8844049277614764 9:0.9436797594896638
4.000 1:0.2793319853700534 2:0.6651515364646912 3:0.5217899534594829 4:0.5555555820465088 5:0.30088886002112875 6:1.0 7:0.3611468475762729 8:0.9303486452678593 9:0.8904549957808796
5.000 1:0.5222873689506209 2:0.9285714030265808 3:0.6172191626035198 4:0.6071428656578064 5:0.5502904302745831 6:1.0 7:0.4533382522176734 8:0.9439699396665653 9:0.678121947089775
3.400 1:0.3073895976540244 2:0.6287036538124084 3:0.5285041963538034 4:0.4784172773361206 5:0.44459907836051404 6:0.0 7:0.3586535457356175 8:0.9498748729419577 9:0.4274054771674236
4.000 1:0.2766829405102512 2:0.6555555462837219 3:0.48056235104571954 4:0.307692289352417 5:0.3891547292163787 6:0.0 7:0.4103103788506635 8:0.0 9:0.5591071518249656
4.400 1:0.4267304821293511 2:0.7575758099555969 3:0.5330531654654088 4:0.546184778213501 5:0.552818051039888 6:0.6666666666666666 7:0.3142597846390073 8:0.8716335204323113 9:0.7069941740355081
4.400 1:0.7017353551474048 2:0.714285671710968 3:0.6751283896949073 4:0.7636363506317139 5:0.7312231761786171 6:1.0 7:0.48724997130068015 8:0.9098165872963907 9:0.36107898929568216
4.600 1:0.5937725032867642 2:0.8794117569923401 3:0.6505045871273002 4:0.7319999933242798 5:0.7801332153349905 6:1.0 7:0.6075355730052409 8:0.9706859784383491 9:0.9515222352625535
4.500 1:0.3161442222162042 2:0.7984848022460938 3:0.53976897716109 4:0.4796379804611206 5:0.4748838315347564 6:1.0 7:0.33941054316483216 8:0.9259455123174685 9:0.7566987601374067
3.200 1:0.1605677524181638 2:0.4562499523162842 3:0.3687434224443232 4:0.33173078298568726 5:0.18814316493875058 6:0.25 7:0.19464522077610236 8:0.7247478212966627 9:0.452617776638476
4.857 1:0.7331406526458315 2:1.0 3:0.939724942665157 4:0.8709677457809448 5:0.8558595105333151 6:0.8 7:0.23224806005198695 8:0.5301957884734612 9:0.9999977359566784
4.000 1:0.2922106881347733 2:0.5566666722297668 3:0.34037645561976093 4:0.3779527544975281 5:0.229351799161833 6:1.0 7:0.14612995929974942 8:0.0 9:0.25593373929405444
4.111 1:0.2766829405102512 2:0.6555555462837219 3:0.5249812896049583 4:0.284023642539978 5:0.3883533536431471 6:0.0 7:0.40580235656745445 8:0.0 9:0.5591071518249656
4.600 1:0.5139341983888378 2:0.6074999570846558 3:0.676602819224681 4:0.7086614370346069 5:0.6480158711989366 6:1.0 7:0.38763786668295014 8:0.9482014407993095 9:0.39510515119589235
4.200 1:0.3446323922226088 2:0.7444443702697754 3:0.43056131329590974 4:0.3400503993034363 5:0.5320923291151798 6:1.0 7:0.3894688018852597 8:0.0 9:0.9126334653505733
5.000 1:0.3913798903365863 2:0.8106060028076172 3:0.7356716732194556 4:0.673202633857727 5:0.562659931104482 6:1.0 7:0.542657961429623 8:0.9311817182151035 9:0.3733592534664369
4.000 1:0.4263150317272511 2:0.7447279095649719 3:0.6630387779821627 4:0.3631284832954407 5:0.650674403779683 6:0.0 7:0.48425804248711335 8:0.9323112399075764 9:0.6081919029429972
4.200 1:0.7069210317710838 2:0.3333333432674408 3:0.716477333330424 4:0.5333333015441895 5:0.44658959953204486 6:1.0 7:9.302575481045914E-7 8:0.0 9:0.14994175345263783
4.800 1:0.4727259564807404 2:0.7722222208976746 3:0.5003149225628601 4:0.4645669460296631 5:0.6056653137635053 6:1.0 7:0.40987473992259804 8:0.887784910533259 9:0.7086007737303334
5.000 1:0.647387727055132 2:1.0 3:0.7993148813947816 4:0.8373984098434448 5:0.7744362544424713 6:1.0 7:0.7362150121012409 8:0.9772320391710575 9:0.9992426236944111
4.400 1:0.3306205178537469 2:0.7083333730697632 3:0.38646296622012644 4:0.4966443181037903 5:0.5707598172667036 6:1.0 7:0.35535869890502647 8:0.8955469399916703 9:0.7623877619690341
3.800 1:0.29790689168245077 2:0.6111111044883728 3:0.4527334262553009 4:0.40287768840789795 5:0.47864387874475134 6:0.0 7:0.3438530726928877 8:0.7124388611540635 9:0.3134783411998836
3.600 1:0.5524220583830157 2:0.7623456716537476 3:0.6017959830227486 4:0.6818181872367859 5:0.48345180735895243 6:0.6666666666666666 7:0.38295396115419966 8:0.0 9:0.9282312037643577
5.000 1:0.9015903061929128 2:1.0 3:0.9892301931706589 4:0.9459459185600281 5:0.974396156436714 6:1.0 7:0.5347269889142268 8:1.0 9:0.9999928841353585
4.800 1:0.5188800215064221 2:1.0 3:0.6136654990249483 4:0.6858974695205688 5:0.6756160585831654 6:1.0 7:0.3385631139845402 8:0.9168873276673042 9:0.6784140547638243
4.600 1:0.44401017050363756 2:0.764285683631897 3:0.6560839712604257 4:0.780701756477356 5:0.7544074613470757 6:1.0 7:0.6187028442862701 8:0.9612383199613749 9:0.7837040776518984
4.200 1:0.5232350045483557 2:0.8345237970352173 3:0.6902610284690142 4:0.745192289352417 5:0.7563015803687981 6:0.5 7:0.48998734157203633 8:0.9150196566934622 9:0.5417604419465019
4.400 1:0.5647137109667982 2:0.8166666626930237 3:0.7087642750195042 4:0.6510637998580933 5:0.7323444926806212 6:1.0 7:0.530939958763126 8:0.9639376758776625 9:0.9114454716213978
4.833 1:0.7299210606974782 2:0.9375 3:0.9007416747248909 4:0.9202127456665039 5:0.8646935973001298 6:1.0 7:0.5774453605524654 8:0.9705456207521874 9:0.9578895823383405
4.800 1:0.264294649608692 2:0.6727272868156433 3:0.4639640228277345 4:0.4583333134651184 5:0.2772190994283748 6:1.0 7:0.3507540163633751 8:0.9767450054076042 9:0.8813218453653792
5.000 1:0.6987139935034936 2:0.9545454382896423 3:0.818804469198619 4:0.8813559412956238 5:0.8965771152465991 6:1.0 7:0.6025857078765043 8:0.9624711288383387 9:0.9864141017311175
2.800 1:0.3448756031249284 2:0.569444477558136 3:0.37771256136351106 4:0.46268653869628906 5:0.2195635848360805 6:0.0 7:0.21646719195922748 8:0.7126752423909943 9:0.959099922387839
3.200 1:0.4378836239941547 2:0.7940476536750793 3:0.5432640734857653 4:0.3854748606681824 5:0.6794920808384031 6:0.0 7:0.5342043699370242 8:0.7528293295469686 9:0.6570938637597615
