1 1:0.4956562922261738 2:0.6666666865348816 3:0.6753181036923435 4:0.7222222089767456 5:0.35833200443787794 6:1.0 7:0.27968523569116244 8:0.0
5 1:0.7284046431862753 2:0.875 3:0.7100623981680442 4:0.6111111044883728 5:0.7114701576993625 6:1.0 7:0.5780573246344112 8:0.8602319529352409
2 1:0.7268072968352678 2:0.7777778506278992 3:0.8514414336634545 4:0.71875 5:0.655919349561969 6:1.0 7:0.488582303308289 8:0.967681786583953
0 1:0.48023146698850827 2:0.5277777910232544 3:0.5245853345251664 4:0.699999988079071 5:0.33544251410983356 6:1.0 7:0.20512269525944624 8:0.0
0 1:0.3106912879794783 2:0.43333330750465393 3:0.4763065019864392 4:0.7419354915618896 5:0.15732551217629842 6:1.0 7:0.1818424731284517 8:0.0
0 1:0.4683416732217995 2:0.4833333492279053 3:0.4598234165245352 4:0.7200000286102295 5:0.3530360002962074 6:1.0 7:0.2334331173884555 8:0.0
2 1:0.6862893018018669 2:0.7333333492279053 3:0.44287883261256616 4:0.7692307829856873 5:0.5988097960199238 6:1.0 7:0.4808939526460402 8:0.0
2 1:0.6663783595890418 2:0.7333333492279053 3:0.828415210502761 4:0.7692307829856873 5:0.4820349086565635 6:1.0 7:0.4223195196540187 8:0.0
1 1:0.471627058199397 2:0.6666666865348816 3:0.862132421619108 4:0.7272727489471436 5:0.5833227462474792 6:1.0 7:0.418626671029134 8:0.9317020200642763
1 1:0.5899015744922991 2:0.6000000238418579 3:0.6752987975493562 4:0.7222222089767456 5:0.4192895941377259 6:1.0 7:0.29365711139909834 8:0.0
1 1:0.5683297687597143 2:0.6666666865348816 3:0.6752987975493562 4:0.7222222089767456 5:0.4192895941377259 6:1.0 7:0.29365711139909834 8:0.0
0 1:0.21465146109351624 2:0.17499999701976776 3:0.43565666333223074 4:0.761904776096344 5:0.08343684392014002 6:1.0 7:1.3553434222492158E-7 8:0.0
1 1:0.5683297687597143 2:0.6666666865348816 3:0.6940436594906693 4:0.7777777910232544 5:0.4418183497450526 6:1.0 7:0.29955473955685963 8:0.0
3 1:0.4917916454920916 2:0.7777777910232544 3:0.680929036767445 4:0.6666666269302368 5:0.8348263472003169 6:1.0 7:0.6284484452117362 8:0.7628226385499608
4 1:0.9992719475008951 2:1.0 3:0.9620484257654865 4:0.6590908765792847 5:0.8624884226458389 6:1.0 7:0.6597940305823974 8:0.9579603508985456
4 1:0.723844372042874 2:0.78125 3:0.9620484257654865 4:0.6590908765792847 5:0.8453951210014123 6:1.0 7:0.6607127007182568 8:0.8582218182961548
2 1:0.6775824466414743 2:0.7333333492279053 3:0.8493457523755908 4:0.71875 5:0.6979361207168144 6:1.0 7:0.46233976977566593 8:0.8740307043533709
4 1:0.46320767994355394 2:0.6190476417541504 3:0.5940602881430236 4:0.6774193644523621 5:0.40787771847942594 6:1.0 7:0.3810619878362531 8:0.9439583056985746
5 1:0.5693898609385247 2:1.0 3:0.7955048347399483 4:0.75 5:0.6983919545269962 6:1.0 7:0.7968054184302316 8:0.9654182333169842
0 1:0.20445084114947593 2:0.2611111104488373 3:0.46170283511932037 4:0.7142857313156128 5:0.07883599037547884 6:1.0 7:3.9887221772741296E-7 8:0.0
3 1:0.6677302456716405 2:0.7222221493721008 3:0.8677129210759522 4:0.75 5:0.7256178332208038 6:1.0 7:0.6301557287940284 8:0.0
3 1:0.6231218316345122 2:0.714285671710968 3:0.9757977237276276 4:0.6551724076271057 5:0.7607087737092066 6:1.0 7:0.5921749566982025 8:1.0
0 1:0.23859318907837676 2:0.25 3:0.5074633252049469 4:0.75 5:0.09937228961706186 6:1.0 7:1.2404300151128433E-7 8:0.0
1 1:0.6306083703560036 2:0.625 3:0.7610335277050742 4:0.7647058963775635 5:0.3059025890610647 6:1.0 7:0.26888583958212453 8:0.0
4 1:0.5524040860555482 2:1.0 3:0.7873346142987501 4:0.699999988079071 5:0.6228478381110388 6:1.0 7:0.7787623401650456 8:0.9146103961294191
3 1:0.46936224623446343 2:0.7222221493721008 3:0.5655843644032049 4:0.7241379022598267 5:0.5527685322253519 6:1.0 7:0.4919394675253015 8:0.9770571586646895
4 1:0.9299220014295281 2:1.0 3:0.8848048415961071 4:0.644444465637207 5:0.881030126511587 6:1.0 7:0.7258214897934647 8:0.9371204840396021
5 1:0.6109979186141714 2:1.0 3:0.8949579832981452 4:0.6896551847457886 5:0.7206579284748291 6:1.0 7:0.8057659875717237 8:1.0
4 1:0.37494023825800704 2:1.0 3:0.8366074459093313 4:0.615384578704834 5:0.2497819296030229 6:1.0 7:0.6413026967951694 8:0.0
2 1:0.6536533903490664 2:0.7333333492279053 3:0.8997387675549341 4:0.7037037014961243 5:0.5733816259494822 6:1.0 7:0.4696480399946842 8:0.0
2 1:0.7230448350236895 2:0.699999988079071 3:0.7421717095887388 4:0.7105263471603394 5:0.5807254139278967 6:1.0 7:0.44324841797805925 8:0.0
3 1:0.386411738486071 2:0.75 3:0.8199499641080603 4:0.692307710647583 5:0.34345839671656575 6:1.0 7:0.5667086229371122 8:0.9731026473443514
1 1:0.5870737096080184 2:0.625 3:0.6946436496996901 4:0.7272727489471436 5:0.4112340433165956 6:1.0 7:0.30916414687478067 8:0.0
4 1:0.5678900961586074 2:0.7777777314186096 3:0.8290481777786202 4:0.6829268336296082 5:0.536589733118962 6:1.0 7:0.4079736414219992 8:0.0
4 1:0.5531823606463366 2:0.6875 3:0.727966195406717 4:0.7297297716140747 5:0.5388009730772364 6:1.0 7:0.4398391838090989 8:0.9813600739578628
1 1:0.5208206446493564 2:0.4833333492279053 3:0.7044327423550124 4:0.75 5:0.5231347209600742 6:1.0 7:0.3305154456271744 8:0.9813432922448826
2 1:0.6270799734565236 2:0.7222221493721008 3:0.4459387308383511 4:0.75 5:0.5828561954825411 6:1.0 7:0.4730705933440148 8:0.0
5 1:0.49696755864901737 2:1.0 3:0.8946700443092939 4:0.6785714626312256 5:0.4492036318334226 6:1.0 7:0.7807871686818592 8:1.0
0 1:0.5000017613742629 2:0.44761908054351807 3:0.6780058467062172 4:0.6800000071525574 5:0.4222066134276383 6:1.0 7:0.27302207770501297 8:0.0
4 1:0.4633982881514026 2:1.0 3:0.8272192418268389 4:0.6428571343421936 5:0.4403884764904789 6:1.0 7:0.7407596858216369 8:0.9294935256677082
1 1:0.673382034340471 2:0.7083333134651184 3:0.740735163910378 4:0.6875 5:0.522340177373151 6:1.0 7:0.4525575299139246 8:0.0
3 1:0.48637863391194525 2:0.7333333492279053 3:0.6943551891407402 4:0.699999988079071 5:0.36117692242214805 6:1.0 7:0.388933507474137 8:0.8165908639032359
1 1:0.46768761100839507 2:0.5 3:0.5475265600995518 4:0.6666666269302368 5:0.3940508761315629 6:1.0 7:0.23323515117312946 8:0.0
3 1:0.6757910640426509 2:0.800000011920929 3:0.9000776833634031 4:0.625 5:0.8275006852951298 6:1.0 7:0.6697444426287442 8:0.7262248171796029
3 1:0.5995656155541286 2:0.75 3:0.9138888732085677 4:0.6666666269302368 5:0.7912872522413812 6:1.0 7:0.672634441056398 8:0.78529706691563
5 1:0.4383413082498872 2:1.0 3:0.41564087503975433 4:0.6190476417541504 5:0.7978701080382418 6:1.0 7:0.269964418349629 8:0.6667433584327925
3 1:0.6313396012721993 2:0.8333333134651184 3:0.7688255542329562 4:0.7407407760620117 5:0.7334024349009383 6:1.0 7:0.5925508693619455 8:0.8821371587040352
2 1:0.4035025146108898 2:0.75 3:0.6456290369949035 4:0.692307710647583 5:0.4281400522213396 6:1.0 7:0.5668729918209701 8:0.9392956142451604
4 1:0.6251383983034484 2:0.8333333134651184 3:0.5911210989398302 4:0.6578947305679321 5:0.6597115466886156 6:1.0 7:0.6540432529904099 8:0.8750552681070087
4 1:0.6396119766826789 2:0.800000011920929 3:0.6262784801181929 4:0.6578947305679321 5:0.6210634828547794 6:1.0 7:0.5342378287380132 8:0.9636171167745372
4 1:0.471220476993873 2:0.5 3:0.5936132187514089 4:0.6857142448425293 5:0.4989090860653884 6:1.0 7:0.26068673798686404 8:0.9372689216326363
3 1:0.5060184435577216 2:0.8333333134651184 3:0.7337406116674556 4:0.7142857313156128 5:0.5074539018396045 6:1.0 7:0.4439451842945137 8:0.9602835549133033
4 1:0.6773536160427448 2:0.8333333134651184 3:0.8169684557432806 4:0.7241379022598267 5:0.7877792686760157 6:1.0 7:0.5635761331718362 8:0.9695592907773717
4 1:0.25756804429253555 2:0.7037037014961243 3:0.5292128939215635 4:0.6071428656578064 5:0.1791344357739009 6:1.0 7:0.4823459160835037 8:0.7265649222680608
4 1:0.4369149241494317 2:0.8125 3:0.9700063398111709 4:0.65625 5:0.489290260721982 6:1.0 7:0.7309103519253966 8:1.0
5 1:0.4187491369536433 2:1.0 3:0.7850730913524833 4:0.6428571343421936 5:0.46357555545853696 6:1.0 7:0.8339328289418821 8:0.9859772086811948
1 1:0.3878218114138866 2:0.5833333134651184 3:0.6708910643028627 4:0.6785714626312256 5:0.25058546753130034 6:1.0 7:0.20304640525224116 8:0.0
1 1:0.43733184038781286 2:0.4833333492279053 3:0.6253768512300802 4:0.6428571343421936 5:0.3745983263970109 6:1.0 7:0.2490785708591599 8:0.0
1 1:0.48146198557601844 2:0.4833333492279053 3:0.5523651434756868 4:0.6764705777168274 5:0.33392879168783557 6:1.0 7:0.19304733449679434 8:0.0
3 1:0.3625659991662729 2:0.6111111044883728 3:0.6866033568528482 4:0.5384615659713745 5:0.2584095117988403 6:1.0 7:0.21626350956376084 8:0.0
4 1:0.384193368832914 2:0.612500011920929 3:0.4415541032462711 4:0.6060606241226196 5:0.8248645187300444 6:1.0 7:0.477428040248394 8:0.8658565120814505
3 1:0.5278933945626015 2:0.75 3:0.6818823160580401 4:0.6206896305084229 5:0.5086138201704993 6:1.0 7:0.36483904048732385 8:0.9645067821530973
4 1:0.23808622819161843 2:0.75 3:0.5307175450004458 4:0.6666666269302368 5:0.15873563048380096 6:1.0 7:0.18071898441110668 8:0.3904942366386124
4 1:0.5243101079746489 2:0.7777778506278992 3:0.6625512841104471 4:0.6585365533828735 5:0.64610202682575 6:1.0 7:0.5126985166513991 8:0.6008948244009982
3 1:0.39785078697578663 2:0.800000011920929 3:0.6722334887323342 4:0.692307710647583 5:0.44518533604034743 6:1.0 7:0.5376356591259159 8:0.8769745828294938
3 1:0.6534271908981107 2:0.875 3:0.8113390944088178 4:0.6808511018753052 5:0.6039338766846876 6:1.0 7:0.4897295637229516 8:0.0
4 1:0.5779658236042968 2:0.8125 3:0.4399352425323415 4:0.7111110687255859 5:0.6081037548627745 6:1.0 7:0.4904718258838707 8:0.9843199598867087
5 1:0.5165170767930739 2:0.8333333134651184 3:0.5948708216888356 4:0.7037037014961243 5:0.5350517075722625 6:1.0 7:0.40459827916742785 8:0.8921313081683765
0 1:0.4057929245986978 2:0.43030306696891785 3:0.4449628579080455 4:0.6666666269302368 5:0.2675869858540195 6:1.0 7:0.20773917188887867 8:0.0
2 1:0.43207799828923854 2:0.5833333134651184 3:0.4695643069149774 4:0.7142857313156128 5:0.40893948253972007 6:1.0 7:0.3089746196552934 8:0.8430271899481739
3 1:0.3944044291907593 2:0.75 3:0.6455867911115265 4:0.6756756901741028 5:0.22050542769616213 6:1.0 7:0.42420759728000845 8:0.0
3 1:0.4574433684361009 2:0.6000000238418579 3:0.6905061818038988 4:0.6315789222717285 5:0.41679581952381695 6:1.0 7:0.3471701605914358 8:0.9599230323781358
5 1:0.18341323263973108 2:0.75 3:0.41088721289228425 4:0.6486486196517944 5:0.16026385161886048 6:1.0 7:0.1606377464692039 8:0.0
0 1:0.36050719640468454 2:0.5833333134651184 3:0.6420662107257187 4:0.6800000071525574 5:0.2515735256950392 6:1.0 7:0.27280454272665844 8:0.0
4 1:0.5084723907760837 2:0.800000011920929 3:0.7397134291848412 4:0.6545454263687134 5:0.7420155830707632 6:1.0 7:0.5398961608729791 8:0.9468769769206575
2 1:0.49735426756078277 2:0.6190476417541504 3:0.5959906664872066 4:0.6976743936538696 5:0.43837532452336525 6:1.0 7:0.34404881006604116 8:0.0
4 1:0.10790188132302066 2:0.2222222238779068 3:0.3525630375771173 4:0.5714285373687744 5:0.03424219213731182 6:1.0 7:1.2828055146020389E-8 8:0.8070441098543234
3 1:0.678332496108742 2:0.7777778506278992 3:0.7814629982074268 4:0.7333333492279053 5:0.5597766489252207 6:1.0 7:0.4238023738064605 8:0.0
1 1:0.6935948028093754 2:0.75 3:0.8367482737824803 4:0.5757575631141663 5:0.4640255705399785 6:1.0 7:0.3869475177475412 8:0.0
1 1:0.5532333892290736 2:0.7333333492279053 3:0.687346737838534 4:0.6363636255264282 5:0.5589021487749466 6:1.0 7:0.4223823584387004 8:0.0
1 1:0.4083105948431869 2:0.5666666626930237 3:0.6621259505659068 4:0.6666666269302368 5:0.18231043683276624 6:1.0 7:0.16920593298596365 8:0.0
2 1:0.6652780478130991 2:0.7333333492279053 3:0.8997387675549341 4:0.6785714626312256 5:0.5452624493934355 6:1.0 7:0.44063332845219205 8:0.0
5 1:0.7708467430006074 2:0.800000011920929 3:0.8287762843695115 4:0.5 5:0.45544837987343356 6:1.0 7:0.4952866629562786 8:0.992930432730451
0 1:0.3377250774533373 2:0.25 3:0.4900380715314338 4:0.695652186870575 5:0.33829751485449616 6:1.0 7:1.117383717763317E-7 8:0.0
4 1:0.9798190375053224 2:1.0 3:0.9813179804013362 4:0.5909091234207153 5:0.7936592548839952 6:1.0 7:0.7218701405632499 8:0.7667957268500153
3 1:0.24596364201403653 2:0.75 3:0.4873057346533783 4:0.6470588445663452 5:0.15709070571675315 6:1.0 7:0.4290302507430823 8:0.8012619853138776
1 1:0.31092160960669263 2:0.40000003576278687 3:0.5439441724374764 4:0.6363636255264282 5:0.18076112926412186 6:1.0 7:0.15572118690845324 8:0.0
1 1:0.48733171813522813 2:0.44166669249534607 3:0.6427509014360735 4:0.6470588445663452 5:0.3900069235029987 6:1.0 7:0.2735047392691882 8:0.0
1 1:0.36345290334087416 2:0.46666669845581055 3:0.4565810389097803 4:0.6666666269302368 5:0.33454816433362367 6:1.0 7:0.287637589728322 8:0.0
2 1:0.4447138290911993 2:0.5277777910232544 3:0.7557925878268164 4:0.6785714626312256 5:0.3509429512377522 6:1.0 7:0.26506751368611947 8:0.0
1 1:0.3794525717593863 2:0.4555555582046509 3:0.558496802361055 4:0.6428571343421936 5:0.2200248975122694 6:1.0 7:0.194682195280735 8:0.0
4 1:0.6477137316749179 2:0.8333333134651184 3:0.8194739105084295 4:0.6538461446762085 5:0.5773445879691437 6:1.0 7:0.49166739429839224 8:0.7812349079641734
3 1:0.6727520025751724 2:0.7222221493721008 3:0.9752166053695785 4:0.5862069129943848 5:0.836242953779016 6:1.0 7:0.6000687618301923 8:1.0
4 1:0.5690211194655315 2:1.0 3:0.799915550003257 4:0.6176470518112183 5:0.5450669256092173 6:1.0 7:0.6805057446668853 8:1.0
3 1:0.42476542550771096 2:0.8333333134651184 3:0.8322121535856523 4:0.6451612710952759 5:0.36892541848066357 6:1.0 7:0.5672096383835782 8:0.8921615280072358
2 1:0.4921362756574613 2:0.44166669249534607 3:0.5038141518213085 4:0.6551724076271057 5:0.3553275299341556 6:1.0 7:0.2248263382870992 8:0.0
3 1:0.5749640159506562 2:0.7222221493721008 3:0.8138591950367993 4:0.6774193644523621 5:0.5767145933136887 6:1.0 7:0.49752470593357906 8:0.0
2 1:0.5705873496440009 2:0.75 3:0.6953235417837087 4:0.6774193644523621 5:0.7057412978193188 6:1.0 7:0.5470986561026743 8:0.9801938633140116
1 1:0.3875548912411971 2:0.4642857313156128 3:0.5890367659988336 4:0.6551724076271057 5:0.2804411020096264 6:1.0 7:0.21200629286852374 8:0.0
3 1:0.5729511749271194 2:0.7400000095367432 3:0.6588508703056905 4:0.5882352590560913 5:0.657529222636549 6:1.0 7:0.5559423079199917 8:0.7496381487314303
2 1:0.3837049665072098 2:0.5083333253860474 3:0.7309864846711207 4:0.6857142448425293 5:0.3363072941071731 6:1.0 7:0.20635704749778389 8:0.7208017644617964
1 1:0.4518663790756228 2:0.4642857015132904 3:0.5415045883334629 4:0.6538461446762085 5:0.3041490745085725 6:1.0 7:0.20555334967246286 8:0.0
4 1:0.4871492939128397 2:0.8285714387893677 3:0.8139479183187606 4:0.6041666269302368 5:0.6753123230078262 6:1.0 7:0.7502769510909779 8:1.0
4 1:0.29947923646506525 2:0.5563491582870483 3:0.4132925167094233 4:0.6065573692321777 5:0.3298278756090899 6:1.0 7:0.39576238601119496 8:0.9151940628326845
3 1:0.5585396305754233 2:0.7222221493721008 3:0.8558939198333937 4:0.6333333253860474 5:0.6121385487408746 6:1.0 7:0.4488205527339697 8:0.0
3 1:0.49158589542860226 2:0.5504807829856873 3:0.589502639792744 4:0.6666666269302368 5:0.5603503274745386 6:1.0 7:0.46849636634499414 8:0.8118104284937122
1 1:0.6268220202010929 2:0.714285671710968 3:0.8948270328780344 4:0.65625 5:0.557226597874271 6:1.0 7:0.4609501725062517 8:0.0
4 1:0.4777019611344671 2:0.550000011920929 3:0.8005496514771472 4:0.6842105388641357 5:0.43126307460368946 6:1.0 7:0.20425176305798992 8:0.9443276128762015
4 1:0.5904593940266549 2:0.6875 3:0.7392998068619283 4:0.5909091234207153 5:0.7805189457282703 6:1.0 7:0.3912350480209956 8:0.77507825282273
4 1:0.4903660484376839 2:0.800000011920929 3:0.780450796489051 4:0.6279069781303406 5:0.4939534045452557 6:1.0 7:0.5275091666152232 8:0.0
0 1:0.45643914458195256 2:0.5476190447807312 3:0.8507650385357797 4:0.625 5:0.4547485006862789 6:1.0 7:0.3030783752305337 8:0.0
0 1:0.45018185643668357 2:1.0 3:0.641806265052239 4:0.6818181872367859 5:0.3558326005929373 6:1.0 7:0.3267205870767702 8:0.0
4 1:0.6932414619620513 2:0.8333333134651184 3:0.9302098937125818 4:0.6666666269302368 5:0.5459584582961808 6:1.0 7:0.4742460620677844 8:0.8959681671931813
3 1:0.3792363488565991 2:0.75 3:0.8192490904121252 4:0.6071428656578064 5:0.32108899533408364 6:1.0 7:0.44134485420681635 8:0.0
0 1:0.3996067578972988 2:0.4555555582046509 3:0.5454976409187429 4:0.6666666269302368 5:0.26290655682220193 6:1.0 7:0.18794117990954706 8:0.0
0 1:0.45558529145004256 2:0.44761908054351807 3:0.4733903184676295 4:0.6296296119689941 5:0.3108608362212147 6:1.0 7:0.23455742054168383 8:0.0
0 1:0.3973709439009985 2:0.4469697177410126 3:0.431841746801489 4:0.625 5:0.2720166622291682 6:1.0 7:0.19625861373573766 8:0.0
4 1:0.5750170047024189 2:0.5625 3:0.666447001157035 4:0.6666666269302368 5:0.532011044660486 6:1.0 7:0.26655726477562636 8:0.9409081654599915
3 1:0.6854266474175252 2:0.800000011920929 3:0.5870077800638359 4:0.6086956262588501 5:0.5917409806209458 6:1.0 7:0.5066988888363547 8:0.8278534435821889
3 1:0.4437303277166237 2:0.5833333134651184 3:0.6472720740627272 4:0.625 5:0.27810805130497446 6:1.0 7:0.3303347348433325 8:0.0
2 1:0.6078667925831274 2:0.8333333134651184 3:0.6196776761999694 4:0.625 5:0.6103461029454965 6:1.0 7:0.46046306748806115 8:0.8867230239520892
2 1:0.31475022546743386 2:0.41458335518836975 3:0.7507916144023781 4:0.5789473652839661 5:0.3219490232349831 6:1.0 7:0.23191533452802998 8:0.7871428872671999
0 1:0.1666172184051176 2:0.2777777910232544 3:0.39613819035516834 4:0.6000000238418579 5:0.06471826794293663 6:1.0 7:6.893492145251666E-7 8:0.0
1 1:0.41022539395455765 2:0.6111111044883728 3:0.714049048619108 4:0.6428571343421936 5:0.23397162134453983 6:1.0 7:0.20854087451052555 8:0.0
4 1:0.47489523846966075 2:0.6952381134033203 3:0.6876320092527436 4:0.6304347515106201 5:0.46711731603192924 6:1.0 7:0.4739869125421904 8:0.9560416055386831
4 1:0.48409827456665805 2:0.6428571343421936 3:0.6583497493001499 4:0.6756756901741028 5:0.328058938331867 6:1.0 7:0.31922299231422546 8:0.9385272769309657
2 1:0.6537239028944517 2:0.714285671710968 3:0.7801383883258116 4:0.625 5:0.5881796741046584 6:1.0 7:0.4469436330987797 8:0.0
1 1:0.46779996983448296 2:0.75 3:0.8313627724790541 4:0.6410256624221802 5:0.5423355356639776 6:1.0 7:0.46575123291852927 8:0.0
3 1:0.5827966208535273 2:0.875 3:0.793145475854913 4:0.6000000238418579 5:0.7824572683066963 6:1.0 7:0.7518446366468878 8:0.8894995346299058
2 1:0.6300300274132441 2:0.75 3:0.7546171094660457 4:0.699999988079071 5:0.5241275656161588 6:1.0 7:0.4374295905910177 8:0.8201247676631541
1 1:0.3111632438668531 2:0.3732143044471741 3:0.4565294059180986 4:0.625 5:0.2648651360114137 6:1.0 7:0.19835913474979797 8:0.0
2 1:0.3594676270220229 2:0.4285714626312256 3:0.4241759720999435 4:0.6129032373428345 5:0.1848111159344652 6:1.0 7:0.17491537401308754 8:0.0
3 1:0.4261862533992045 2:0.5111111402511597 3:0.7326140008685348 4:0.6206896305084229 5:0.33858647475284387 6:1.0 7:0.27345163349824403 8:0.0
1 1:0.4012822947798833 2:0.5111110806465149 3:0.5711199583600141 4:0.6333333253860474 5:0.21138812445975552 6:1.0 7:0.20081819944069185 8:0.0
3 1:0.6783815396585356 2:0.7333333492279053 3:0.974966213448859 4:0.5666666626930237 5:0.8427904051299444 6:1.0 7:0.585744067838638 8:0.0
1 1:0.6057275702186679 2:0.5555555820465088 3:0.519493833203844 4:0.5714285373687744 5:0.43642015155873753 6:1.0 7:0.2799992272180813 8:0.0
4 1:0.5629132762703088 2:1.0 3:0.644503001863858 4:0.5957446694374084 5:0.6290134787519198 6:1.0 7:0.607231477781922 8:0.9049871542246031
0 1:0.23499580337140294 2:1.0 3:0.4812447555140868 4:0.6111111044883728 5:0.11614082058988329 6:1.0 7:0.1191985334777641 8:0.0
1 1:0.3811125892486035 2:0.3482142686843872 3:0.44100952232556945 4:0.6486486196517944 5:0.2759273896295884 6:1.0 7:0.14984941020305237 8:0.0
5 1:0.2779773061625048 2:0.875 3:0.6278218648899453 4:0.6666666269302368 5:0.1802148558284733 6:1.0 7:0.5313185109509847 8:0.0
4 1:0.4506580538703956 2:0.8285714387893677 3:0.7007232000673078 4:0.5249999761581421 5:0.46383822663515534 6:1.0 7:0.6065731712703571 8:0.8755402127833288
4 1:0.28880333005202763 2:0.6041666269302368 3:0.47344692603703153 4:0.6410256624221802 5:0.323265375468601 6:1.0 7:0.36915351213495273 8:0.9767156527334518
2 1:0.6428063822268233 2:0.7222221493721008 3:0.7114207500267762 4:0.5600000023841858 5:0.5274807811540513 6:1.0 7:0.47000797721001814 8:0.0
0 1:0.3509484552374492 2:0.4920635223388672 3:0.42013760973666975 4:0.615384578704834 5:0.2339334605441818 6:1.0 7:0.19343187022177494 8:0.0
2 1:0.6832113833311109 2:0.75 3:0.7575345079913328 4:0.5277777910232544 5:0.5841100155847618 6:1.0 7:0.45926340124366855 8:0.9995343597278992
3 1:0.28773849662203715 2:0.75 3:0.6480976465642208 4:0.5454545021057129 5:0.3509512282923672 6:1.0 7:0.4870356051663 8:0.8853486722942786
1 1:0.27150929273669083 2:0.5625 3:0.45036763103322125 4:0.6216216087341309 5:0.13536560286828078 6:1.0 7:0.16232199101352923 8:0.0
1 1:0.3360156065051577 2:0.4142857491970062 3:0.6538899121550774 4:0.6086956262588501 5:0.2590903426743459 6:1.0 7:0.2265357909384852 8:0.0
0 1:0.25002539237266974 2:0.25 3:0.5074580643775439 4:0.6363636255264282 5:0.10977804122499409 6:1.0 7:3.075941060234875E-7 8:0.0
0 1:0.22213252340778517 2:0.25 3:0.5074580643775439 4:0.6363636255264282 5:0.10977804122499409 6:1.0 7:3.075941060234875E-7 8:0.0
1 1:0.3858631960692387 2:0.4642857313156128 3:0.4531403899668898 4:0.6785714626312256 5:0.2764595110004839 6:1.0 7:0.212873607620285 8:0.0
1 1:0.4231335550081358 2:0.4642857015132904 3:0.5253024968273422 4:0.5666666626930237 5:0.2708843631961472 6:1.0 7:0.2018158337322512 8:0.0
1 1:0.4253482138519899 2:0.625 3:0.5973571208778816 4:0.5862069129943848 5:0.3044470316576499 6:1.0 7:0.22114322182861462 8:0.0
0 1:0.16376452314557893 2:0.2611111104488373 3:0.47675414415628775 4:0.5555555820465088 5:0.08144928717223598 6:1.0 7:7.891160563853062E-7 8:0.0
1 1:0.37250140881271104 2:0.42222222685813904 3:0.39923234126702706 4:0.6428571343421936 5:0.25821495542728845 6:1.0 7:0.2041055260896608 8:0.0
3 1:0.3635545649197925 2:0.4895833432674408 3:0.6674301859788823 4:0.6000000238418579 5:0.3628847482515222 6:1.0 7:0.23690712358822902 8:0.9019475673131645
3 1:0.31294771523029213 2:0.4791666865348816 3:0.539088940276757 4:0.6176470518112183 5:0.2686296488370155 6:1.0 7:0.21060291754723393 8:0.7594278697675849
3 1:0.47453917451606686 2:0.75 3:0.7877787641831318 4:0.5833333730697632 5:0.4501145017479355 6:1.0 7:0.39713456130680347 8:0.8403442193425853
3 1:0.4207543941992164 2:1.0 3:0.6993453604195213 4:0.5714285373687744 5:0.3813006879653311 6:1.0 7:0.6153968049729263 8:0.0
4 1:0.6594039470415681 2:1.0 3:0.5781700735649934 4:0.6170212626457214 5:0.5535540348946039 6:1.0 7:0.47909660617550404 8:0.7015647826692694
2 1:0.3907800090636989 2:0.44583335518836975 3:0.6407698029826656 4:0.6000000238418579 5:0.3898663333281803 6:1.0 7:0.154885121245815 8:0.0
4 1:0.5128544091494128 2:1.0 3:0.6994703779026097 4:0.5862069129943848 5:0.6948553560543923 6:1.0 7:0.79181386416231 8:0.914706123737979
2 1:0.5241429155812217 2:0.6111111044883728 3:0.7275629988769867 4:0.5862069129943848 5:0.48027000381959994 6:1.0 7:0.29033403122695906 8:0.0
1 1:0.36284590969416053 2:0.4642857015132904 3:0.5062235286134515 4:0.6206896305084229 5:0.20181982957480543 6:1.0 7:0.1696560873641731 8:0.0
1 1:0.33742335273295593 2:0.5833333134651184 3:0.6487304411576883 4:0.6428571343421936 5:0.2252267906278638 6:1.0 7:0.19388978658385092 8:0.0
2 1:0.5174175622106878 2:0.5277777910232544 3:0.7642949098428788 4:0.6428571343421936 5:0.5405582036165194 6:1.0 7:0.3451837416130382 8:0.9241414838256611
0 1:0.5883725721294603 2:0.5833333134651184 3:0.7674804775320138 4:0.6000000238418579 5:0.3935569193455527 6:1.0 7:0.28852478887096294 8:0.0
3 1:0.9992820490353113 2:1.0 3:0.9620593402152268 4:0.5531914830207825 5:0.7904357478883866 6:1.0 7:0.6206134854927002 8:0.8412703145585413
5 1:0.656492083059684 2:1.0 3:0.906767917745254 4:0.6341463327407837 5:0.5652934965377989 6:1.0 7:0.6136868121709816 8:0.8028441402796277
4 1:0.46197209090607533 2:0.75 3:0.4263364293248709 4:0.5666666626930237 5:0.6305802461368853 6:1.0 7:0.23139953938052293 8:0.9643558827283546
1 1:0.29072980191353237 2:0.3898809254169464 3:0.4618611160965307 4:0.6774193644523621 5:0.22874776768343513 6:1.0 7:0.2048433216022919 8:0.0
1 1:0.4061683540858493 2:0.5714285969734192 3:0.7158572752129917 4:0.6521738767623901 5:0.25238463485225127 6:1.0 7:0.20413452778220426 8:0.0
1 1:0.40102232412355976 2:0.625 3:0.557001657817167 4:0.5769230723381042 5:0.34369913572207156 6:1.0 7:0.2686083530127028 8:0.0
0 1:0.5870737096080184 2:0.625 3:0.6633994113067566 4:0.615384578704834 5:0.3006701369255782 6:1.0 7:0.25738367777480475 8:0.0
4 1:0.3199246362015663 2:0.6238095164299011 3:0.6185279511384008 4:0.6052631139755249 5:0.42156781448728187 6:1.0 7:0.32432471240795524 8:0.5801032402535878
