3.200 1:0.3352238863953238 2:0.5140625238418579 3:0.5134128671052762 4:0.2977527976036072 5:0.5011187361598188 6:0.4 7:0.3391670802261131 8:0.9406358649497172 9:0.4953137114047934
1.600 1:0.360923991142519 2:0.8285714387893677 3:0.7427844039352074 4:0.5178571343421936 5:0.2650351887814068 6:0.4 7:0.24494135808832326 8:0.8540948785617384 9:0.7771817374224392
3.000 1:0.5355922790169171 2:0.6027777791023254 3:0.4926871722991069 4:0.375 5:0.4809142350197502 6:1.0 7:0.31535438588181064 8:0.0 9:0.5320460479548372
3.273 1:0.45055715552532233 2:0.6630952954292297 3:0.522638463453554 4:0.5087718963623047 5:0.6233808465624061 6:0.6666666666666666 7:0.49787038744347717 8:0.9110375013324811 9:0.49404427857915795
4.000 1:0.6781699907193065 2:0.8712120652198792 3:0.763385097519074 4:0.7426900863647461 5:0.5546701661570704 6:1.0 7:0.4722848920032138 8:0.8370442322494959 9:0.9533406109172309
3.250 1:0.5743662402607207 2:1.0 3:0.7218360155018204 4:0.5590062141418457 5:0.4413269416824703 6:0.875 7:0.536320669525061 8:0.8994496797722791 9:0.9369912303922118
3.250 1:0.34224325688933815 2:0.590833306312561 3:0.6099054056166804 4:0.5588235259056091 5:0.36801937143528 6:0.8888888888888888 7:0.28075632568242015 8:0.9297653236391176 9:0.7881572483786177
5.000 1:0.5198332441834556 2:0.6785714030265808 3:0.5408243504673823 4:0.517241358757019 5:0.8042889912645234 6:1.0 7:0.30947132955452705 8:0.9561140862893527 9:0.1665837116928672
3.500 1:0.4702230515897692 2:0.7090908885002136 3:0.8529623533155202 4:0.6041666269302368 5:0.559844724412318 6:1.0 7:0.4663384826230821 8:0.0 9:0.8688712235757252
3.417 1:0.5647925908971633 2:0.875 3:0.5223086014348493 4:0.7686567306518555 5:0.6486532865468355 6:0.75 7:0.17895536677943213 8:0.9269151464696712 9:0.3968446575682412
1.750 1:0.33560290744074406 2:0.8399999737739563 3:0.4346549581522088 4:0.4637681245803833 5:0.27042846074663296 6:0.6666666666666666 7:0.20584029561792594 8:0.0 9:0.8264053772626041
2.700 1:0.4632428777929745 2:0.6438491940498352 3:0.6853476996481209 4:0.3735632300376892 5:0.3864285859303085 6:0.8 7:0.24364962067265716 8:0.5519881727404923 9:0.347504449577008
2.750 1:0.3609118095329344 2:0.6573129296302795 3:0.5766785440090859 4:0.232876718044281 5:0.3984201635996951 6:0.6 7:0.2985362720530723 8:0.6872444162619746 9:0.38915592051639886
3.750 1:0.37774258993114085 2:0.7916666865348816 3:0.6621167632001574 4:0.5284552574157715 5:0.4710086378799944 6:0.5 7:0.30400822160445906 8:0.8060162013942375 9:0.6322978756166114
3.750 1:0.512537902911224 2:0.7555555701255798 3:0.5973017752111276 4:0.4300000071525574 5:0.6059368187156885 6:1.0 7:0.3382852021436265 8:0.9164053897957596 9:0.5062298449489385
4.111 1:0.7886684238814231 2:0.842424213886261 3:0.751221436744407 4:0.6725664138793945 5:0.8405377612321082 6:0.8571428571428571 7:0.751209643913342 8:0.957849845324721 9:0.8384291464030655
3.600 1:0.428056210165891 2:0.7190476655960083 3:0.44295216997453946 4:0.49074071645736694 5:0.3065738217925124 6:1.0 7:0.3273368542860907 8:0.0 9:0.37102044724773847
4.000 1:0.40137689698364226 2:0.49523812532424927 3:0.4458858683898241 4:0.4285714030265808 5:0.4064428140668521 6:0.4 7:0.23828119199302708 8:0.9546803264777664 9:0.7052093015648639
4.200 1:0.8382489560787002 2:1.0 3:0.9199877010229558 4:0.7122302055358887 5:0.8283408212071033 6:0.9090909090909091 7:0.5764502285571267 8:0.7874915509022224 9:0.8747794637484115
3.750 1:0.4926157151514339 2:0.7722222805023193 3:0.6610645357509806 4:0.569832444190979 5:0.4865386512810502 6:0.2 7:0.5187966404155904 8:0.8958422939652589 9:0.3949126783218875
3.800 1:0.6788026248588064 2:0.8309523463249207 3:0.9572761116953435 4:0.6637167930603027 5:0.8854863667452242 6:1.0 7:0.5625310790582622 8:0.9489273027640716 9:0.9795354969808482
4.400 1:0.29463890179392044 2:0.6499999761581421 3:0.351125309707776 4:0.47524750232696533 5:0.2278717981804631 6:0.75 7:0.32685882590259674 8:0.8357494350256356 9:0.6756542125841666
3.600 1:0.7018088843895545 2:0.9487179517745972 3:0.72457871526926 4:0.5698924660682678 5:0.7046783812321115 6:0.8 7:0.6808370763143701 8:0.9491564997676201 9:0.7833773047479079
4.600 1:0.845892845196202 2:1.0 3:0.8684653645846933 4:0.6499999761581421 5:0.7286900812688252 6:1.0 7:0.44078638741996845 8:0.8046952703985424 9:0.9665743903241263
1.667 1:0.4443197852102258 2:0.3823457658290863 3:0.4157538208172393 4:0.5431034564971924 5:0.5602297526114162 6:0.8333333333333334 7:0.11756762273800385 8:0.9753047456156443 9:0.5820090058154191
4.000 1:0.6298829967708005 2:0.8714285492897034 3:0.5279677892847215 4:0.532608687877655 5:0.7277757670039001 6:0.6666666666666666 7:0.5647725958900016 8:0.9380488219775767 9:0.6291166764922465
4.333 1:0.2662987816148855 2:0.7033332586288452 3:0.7134704867022171 4:0.4107142686843872 5:0.40061449668459 6:1.0 7:0.4435125200861937 8:0.8100234937196591 9:0.8430563219691075
3.000 1:0.4667689420365829 2:1.0 3:0.6336905974637741 4:0.3541666865348816 5:0.48911574771669625 6:0.6666666666666666 7:0.5794756998870496 8:0.8995909155682543 9:0.7774333432648269
3.500 1:0.3944542923356193 2:0.4273809790611267 3:0.5909309450881749 4:0.23595505952835083 5:0.44465950174536134 6:1.0 7:0.19554337306232078 8:0.0 9:0.15323949970963013
3.500 1:0.5186543418460889 2:0.7284090518951416 3:0.6628635226325805 4:0.5592105388641357 5:0.6694476945168534 6:0.0 7:0.3749437181539555 8:0.9183452303600594 9:0.39817996801753114
2.000 1:0.32319708287286253 2:0.6309523582458496 3:0.5907533978835853 4:0.2857142686843872 5:0.3714027071723995 6:0.0 7:0.286850449495233 8:0.7732570665282807 9:0.6034442468491445
3.750 1:0.4462208738708194 2:0.8020833134651184 3:0.5253921794502843 4:0.3035714030265808 5:0.5133189744314224 6:1.0 7:0.47035506819079487 8:0.8457650899822319 9:0.5244627015165001
2.000 1:0.5498991350707524 2:0.8888888955116272 3:0.6786777632876041 4:0.6692913770675659 5:0.6139272478467388 6:0.7 7:0.34613929908807256 8:0.870845033902489 9:0.7514106560204056
4.333 1:0.7351329828774747 2:0.9047619104385376 3:0.6506664663458692 4:0.43023258447647095 5:0.8325293244585614 6:0.6666666666666666 7:0.5819689969668735 8:0.9872760273639141 9:0.9202076218733157
1.800 1:0.21693488316537654 2:0.2967592775821686 3:0.3392233728781412 4:0.44086021184921265 5:0.24870158210138288 6:0.0 7:0.16822333271271256 8:0.8375173144848937 9:0.16797494524876283
2.667 1:0.6316540733712679 2:0.7417989373207092 3:0.570988326745923 4:0.5479452013969421 5:0.47565738035025396 6:1.0 7:0.4010036749015681 8:0.851090606713392 9:0.35726935254320646
3.800 1:0.6350880345384959 2:0.7321428656578064 3:0.6612452548568892 4:0.5609756112098694 5:0.5314113961251371 6:0.8 7:0.20947116059324083 8:0.7982967951800154 9:0.1791362741091713
3.200 1:0.33524892951049856 2:0.6202690005302429 3:0.52440741658701 4:0.5454545021057129 5:0.5925943364694877 6:0.4444444444444444 7:0.4714511075415355 8:0.6776011550960583 9:0.43932937605585165
2.800 1:0.5764228801045925 2:0.699999988079071 3:0.3428474045053051 4:0.4893617033958435 5:0.6973383427163082 6:0.6666666666666666 7:0.27813499126023655 8:0.8647445756278349 9:0.9757043859834927
2.200 1:0.31468967366418954 2:0.7777778506278992 3:0.4390230549940986 4:0.18292683362960815 5:0.217395743558704 6:1.0 7:0.30029982172319236 8:0.0 9:0.6306061073259788
4.333 1:0.5290326855719618 2:0.6666666865348816 3:0.4974179326895781 4:0.4599999785423279 5:0.560721304477419 6:0.8571428571428571 7:0.4102470841417124 8:0.9548608467815232 9:0.6570499352896182
2.000 1:0.23098900357440924 2:0.5669642686843872 3:0.5026947477284893 4:0.5600000023841858 5:0.3378218727232954 6:0.0 7:0.2107580124865433 8:0.0 9:0.4695917664999571
3.000 1:0.733854158442687 2:1.0 3:0.7644632027220521 4:0.6778523921966553 5:0.766086938160844 6:1.0 7:0.5565486536164715 8:0.7596230748306182 9:0.8129959285214824
2.333 1:0.2823870031844314 2:0.6047619581222534 3:0.22219075730109847 4:0.3333333134651184 5:0.3029736250018897 6:1.0 7:0.39084828965176205 8:0.0 9:0.3064334680683128
3.250 1:0.6165951571869351 2:0.5566667318344116 3:0.6159403053559839 4:0.5696202516555786 5:0.5680890344027879 6:0.0 7:0.17739027267695634 8:0.0 9:0.19725533003076856
2.250 1:0.46843187654798757 2:0.5356481671333313 3:0.5143822311946675 4:0.6129032373428345 5:0.5598426638954395 6:0.6666666666666666 7:0.34218430265132677 8:0.9170238754903888 9:0.4781558260655918
3.500 1:0.5707646709422457 2:0.6796296238899231 3:0.6546631749051768 4:0.2638888955116272 5:0.6777989505903491 6:0.8571428571428571 7:0.5781249403905446 8:0.9389551584674822 9:0.32844776953024996
2.250 1:0.49531985638173587 2:0.5327641367912292 3:0.4583931130824993 4:0.38999998569488525 5:0.6171024371979196 6:0.0 7:0.3938888778146366 8:0.705143407623996 9:0.6521856753664677
0.750 1:0.1437318733242032 2:0.42222222685813904 3:0.356971414946226 4:0.4897959232330322 5:0.07060025052662916 6:0.2 7:0.11437371775728297 8:0.9194274381639741 9:0.6888879927436067
4.000 1:0.5327560081698054 2:0.8999999761581421 3:0.6329364646575063 4:0.5164835453033447 5:0.6062789981756519 6:1.0 7:0.4319382957208486 8:0.9080613122820824 9:0.7357970182745718
3.500 1:0.7589201376077211 2:0.8928571343421936 3:0.7213102801068451 4:0.649681568145752 5:0.5959413361929086 6:1.0 7:0.37087750478583187 8:0.9334654210091458 9:0.7515572387461177
5.000 1:0.7014984689594441 2:0.8666666150093079 3:0.8100452963816392 4:0.8246753215789795 5:0.8738939502301263 6:1.0 7:0.4961100721085331 8:0.937225558527004 9:0.8175025642255709
3.750 1:0.4333182409206535 2:0.6078230738639832 3:0.4433704490307335 4:0.2146892547607422 5:0.414864316966951 6:0.14285714285714285 7:0.2968527142323996 8:0.7172652380175709 9:0.4891406679245627
3.750 1:0.45572139818948726 2:0.6253967881202698 3:0.5843290325583326 4:0.3870967626571655 5:0.5594968112529219 6:0.0 7:0.437522280644166 8:0.8299891294947968 9:0.4529897303504611
4.250 1:0.5973589219369898 2:0.84375 3:0.5915838335823114 4:0.478787899017334 5:0.7544641507823469 6:0.5714285714285714 7:0.29991039843066813 8:0.8772932331194925 9:0.7619973921885211
4.500 1:0.5221007663288829 2:0.8256173133850098 3:0.6341395084529405 4:0.6777777671813965 5:0.767388957384767 6:0.0 7:0.620664280581184 8:0.923886618619476 9:0.7500509699746294
4.000 1:0.5044299843871326 2:0.7909091711044312 3:0.5478939286159836 4:0.4909090995788574 5:0.5516995409523581 6:0.4 7:0.4008278789027039 8:0.9394673498372086 9:0.6404552511612623
3.250 1:0.5840469254960694 2:0.887179434299469 3:0.6665530861505939 4:0.7215908765792847 5:0.843025141953852 6:1.0 7:0.6382082788098347 8:0.8917375123055717 9:0.7585265139122056
0.750 1:0.278751027395454 2:0.4084821343421936 3:0.3915274713975709 4:0.38679248094558716 5:0.3124762221256822 6:0.6 7:0.17736179629787382 8:0.9224906968708021 9:0.3062209765815927
2.750 1:0.5417645773510386 2:0.5333333015441895 3:0.4090621232608727 4:0.28735631704330444 5:0.7754543109790727 6:0.5 7:0.17946852186536444 8:0.9133858857616085 9:0.40867300261840594
4.000 1:0.3197894761921655 2:0.7083333730697632 3:0.44291537089740185 4:0.23636364936828613 5:0.32781773667659203 6:1.0 7:0.3487134351171025 8:0.8077539167196491 9:0.565715778761625
3.400 1:0.593054879431774 2:0.6027777791023254 3:0.7918054316462264 4:0.6697247624397278 5:0.7599529378960815 6:0.0 7:0.2860941507819448 8:0.8295676125517385 9:0.8485157217939149
2.200 1:0.3055392825618145 2:0.4098639488220215 3:0.26789894644806417 4:0.5064935088157654 5:0.4172226607589136 6:1.0 7:0.23694127500421258 8:0.9411115507373471 9:0.2304348674972796
3.400 1:0.40652554369393107 2:0.7785714268684387 3:0.43848091439876824 4:0.34951454401016235 5:0.49369831680928633 6:0.8 7:0.4907196898713426 8:0.8580074553183019 9:0.5200021003616887
3.400 1:0.5853329854050711 2:0.8642856478691101 3:0.6497410467163995 4:0.5517241358757019 5:0.5973092605480129 6:1.0 7:0.5490685637243848 8:0.8994005986632261 9:0.7658311957217284
2.600 1:0.379978825515262 2:0.6242856979370117 3:0.43948761949269916 4:0.343137264251709 5:0.47449259330160004 6:0.0 7:0.4018495153646541 8:0.8539199238808023 9:0.6917238415629108
3.400 1:0.5273002316772263 2:0.48055553436279297 3:0.772625932340342 4:0.5375000238418579 5:0.32078691820875666 6:0.5714285714285714 7:0.1228794315157298 8:0.7120752877644492 9:0.8900333254875618
3.600 1:0.35868156957749187 2:0.8333333134651184 3:0.5629521032161481 4:0.48076921701431274 5:0.38127894162459364 6:0.6666666666666666 7:0.2784651320695309 8:0.9525740170438559 9:0.4749403196110962
3.250 1:0.5652317196702563 2:0.7904762029647827 3:0.7111463391552227 4:0.21333330869674683 5:0.7324703814111295 6:0.0 7:0.6521434641539816 8:0.9222911059935898 9:0.897384535815912
5.000 1:0.6680127145468 2:0.9111111164093018 3:0.8664765202710732 4:0.8531468510627747 5:0.6915609621943027 6:0.6 7:0.40108519056675457 8:0.9571875172041824 9:0.853336448910519
4.250 1:0.7363013854284174 2:0.925000011920929 3:0.84701949104568 4:0.640625 5:0.9359281754190596 6:0.8571428571428571 7:0.6286984006255876 8:0.8436045331604599 9:0.6907104542598944
3.400 1:0.5878064930859634 2:0.9285714030265808 3:0.589695118439974 4:0.5 5:0.7361756829977598 6:0.5 7:0.3463138847008564 8:0.9909246740617561 9:0.25566280263342633
4.250 1:0.46955451102537443 2:0.8277777433395386 3:0.676120550458967 4:0.6857142448425293 5:0.4770789530966815 6:0.0 7:0.5409080247052922 8:0.8637596873893817 9:0.9018865064854034
3.250 1:0.44010291372193083 2:0.6709523797035217 3:0.6383375554026077 4:0.5067567825317383 5:0.5027509801036202 6:1.0 7:0.392632825940871 8:0.8804291339617525 9:0.7350187339160983
4.250 1:0.5048666179861666 2:0.8306878209114075 3:0.575516859811597 4:0.5748031139373779 5:0.6568684596868473 6:0.6666666666666666 7:0.3902465489743 8:0.9161058596821895 9:0.6328630596650097
3.750 1:0.6691407372465277 2:0.6462962627410889 3:0.6125879330894141 4:0.6111111044883728 5:0.7402827096761755 6:0.4 7:0.3344497331111732 8:0.9726576239440949 9:0.5723934702261119
3.667 1:0.49356757937989426 2:0.75 3:0.6889751143548037 4:0.5319148898124695 5:0.7627830330040458 6:0.0 7:0.34138688664565126 8:0.8013583785226706 9:0.5964511514635173
4.333 1:0.5093951615002853 2:0.6942856907844543 3:0.5925246623709904 4:0.478723406791687 5:0.7406097198034831 6:1.0 7:0.4431097899331328 8:0.7453832494802377 9:0.7873048240313341
3.909 1:0.5976079230130358 2:0.8297619223594666 3:0.6834846103082007 4:0.6528497338294983 5:0.7209517424494957 6:0.9230769230769231 7:0.5501851443564634 8:0.8938705018970906 9:0.8769227540554824
3.933 1:0.6498787151060433 2:0.7614583373069763 3:0.8256486062797969 4:0.6304347515106201 5:0.8596020214557373 6:1.0 7:0.5783771724019868 8:0.7705710519128653 9:0.8766559919443443
3.750 1:0.30729498746956363 2:0.7809523940086365 3:0.3775278012072138 4:0.26249998807907104 5:0.3011091378753177 6:0.6153846153846154 7:0.31167824598273514 8:0.9278268238231449 9:0.4956866158445305
3.750 1:0.41011676863186236 2:0.46785712242126465 3:0.4748102028035489 4:0.3195876479148865 5:0.36809579106072077 6:1.0 7:0.276420888210019 8:0.9260092157666594 9:0.7424605125688151
4.250 1:0.6204022266079927 2:0.8939394354820251 3:0.7386898484044669 4:0.7160493731498718 5:0.8180976055185111 6:0.6666666666666666 7:0.429117752290193 8:0.8465496201582764 9:0.7998366796970698
4.250 1:0.5238423750086229 2:1.0 3:0.6604074288508688 4:0.3802816867828369 5:0.8503351732541802 6:0.0 7:0.4483209991985206 8:0.8145149417128675 9:0.8754040958370384
3.500 1:0.4259862929635958 2:0.7704081535339355 3:0.4673346760951438 4:0.5700934529304504 5:0.6232167214391268 6:1.0 7:0.38886801001458826 8:0.8137724603841635 9:0.47823521690905596
4.750 1:0.7993364568494477 2:1.0 3:0.9117153976963431 4:0.6180555820465088 5:0.8764452670608233 6:0.8333333333333334 7:0.6668228673502341 8:0.915366879977877 9:0.7562134597631779
3.250 1:0.3926252781161027 2:0.8499999642372131 3:0.6297169137928411 4:0.5491329431533813 5:0.5249615780396388 6:0.2222222222222222 7:0.4718046995813143 8:0.8135230400438977 9:0.7463998686177759
2.750 1:0.5105308526105328 2:0.711805522441864 3:0.5148221617600085 4:0.3030303120613098 5:0.6352870102079042 6:0.8571428571428571 7:0.4295528540852895 8:0.7913295852200448 9:0.46983980815885684
3.000 1:0.6209213722099697 2:0.6354166865348816 3:0.6655560970879252 4:0.5963302850723267 5:0.6216416660201959 6:0.9090909090909091 7:0.26842367278900225 8:0.0 9:0.6576442409806453
3.800 1:0.4259570126486544 2:0.5739582777023315 3:0.7757918954495246 4:0.47580647468566895 5:0.6624320752734657 6:1.0 7:0.5841658667591585 8:0.7593047842520204 9:0.5811426916760888
3.400 1:0.715886618622333 2:0.5671296715736389 3:0.6620928499110904 4:0.5959596037864685 5:0.674627449032452 6:0.0 7:0.24293608535730973 8:0.0 9:0.2022899603991003
3.857 1:0.5677719355225697 2:0.8518518209457397 3:0.7522980804401109 4:0.582608699798584 5:0.7158333151221379 6:0.8 7:0.37307608934412084 8:0.9519576164521097 9:0.5853799883920375
4.000 1:0.5522557808984789 2:0.5669642686843872 3:0.34369708468338944 4:0.31168830394744873 5:0.669845239969388 6:1.0 7:0.18217274057219174 8:0.8185339604682229 9:0.7193287445647172
3.400 1:0.4399889203281801 2:0.8374999761581421 3:0.5329374240347133 4:0.4272727370262146 5:0.4405502877254933 6:1.0 7:0.4483798296401344 8:0.8610444852812487 9:0.1990333611903514
3.200 1:0.31186552120776595 2:0.6309524178504944 3:0.5290250581432482 4:0.4961240291595459 5:0.32775668737103425 6:1.0 7:0.3042941603148991 8:0.967576269831468 9:0.8037234695383972
3.000 1:0.5482373169657284 2:0.6699999570846558 3:0.6708866668861788 4:0.5828220844268799 5:0.676501562725318 6:0.25 7:0.19781008189507288 8:0.7983042562267577 9:0.0594842707447205
3.200 1:0.5278234150111574 2:0.8269230127334595 3:0.5686518925471132 4:0.46666663885116577 5:0.7436692329410721 6:1.0 7:0.6292244931591843 8:0.8278087329818191 9:0.8170078123671669
3.600 1:0.7332664564984827 2:0.890625 3:0.912785002663603 4:0.33628320693969727 5:0.8596852319435377 6:1.0 7:0.5306139934652474 8:0.9497127898364346 9:0.936901895156111
1.600 1:0.6116434781011586 2:0.78125 3:0.3753672489418954 4:0.33812952041625977 5:0.21701512181451227 6:0.6 7:0.303696699583896 8:0.0 9:0.6927367961450841
3.800 1:0.35588072582600094 2:0.6958333253860474 3:0.35667233657045294 4:0.3689839839935303 5:0.391267912482665 6:0.0 7:0.3182982364913999 8:0.6583814649527896 9:0.5228380401955923
2.600 1:0.29588958536767984 2:0.6249999403953552 3:0.372251055752602 4:0.4957982897758484 5:0.4336222453840466 6:1.0 7:0.42430087304373687 8:0.5797489203647863 9:0.6426909325718385
1.600 1:0.5110532629465316 2:1.0 3:0.6569274520554256 4:0.53125 5:0.2461601920070362 6:0.8 7:0.46320350077683453 8:0.9181056045003512 9:0.8038045898914719
2.000 1:0.32080977302544184 2:0.5384126901626587 3:0.4849770573573272 4:0.5 5:0.5646663128271099 6:0.5714285714285714 7:0.24071705192732556 8:0.8907583372898789 9:0.43234366105794736
3.600 1:0.7198321637464224 2:0.739393949508667 3:0.9332005110958197 4:0.6133333444595337 5:0.847047376014142 6:0.0 7:0.38219008894977374 8:0.6971060525979494 9:0.7083159022594119
4.500 1:0.6474583075400858 2:0.8700000047683716 3:0.8189298457906531 4:0.32499998807907104 5:0.8344419730407457 6:0.8 7:0.42817441838937953 8:0.9301233010023672 9:0.7764211486297701
4.000 1:0.7071549106049769 2:0.7785714268684387 3:0.7990812539061514 4:0.6515151262283325 5:0.7779815900758696 6:0.3333333333333333 7:0.29222046973006943 8:0.0 9:0.39821961482925516
3.000 1:0.41957706812979506 2:0.5166667103767395 3:0.45978225928965566 4:0.5762711763381958 5:0.7519697206859469 6:0.0 7:0.09499966599558511 8:0.8638170120948341 9:0.1703334669379889
2.500 1:0.4829148201684974 2:0.5690476298332214 3:0.4429760043055355 4:0.2291666865348816 5:0.5281958486465477 6:0.7272727272727273 7:0.32463120198471074 8:0.8921058027991925 9:0.5152152175250774
3.500 1:0.42749741258706997 2:0.8500000238418579 3:0.6206599804832348 4:0.49473685026168823 5:0.6676702206530817 6:0.4 7:0.30936017967094165 8:0.7517624857892643 9:0.780859604554674
3.000 1:0.3428395119283417 2:0.6513605117797852 3:0.5685495047362694 4:0.4166666865348816 5:0.342087045009185 6:1.0 7:0.387691870639023 8:0.0 9:0.5380755437911516
3.769 1:0.4728482532539889 2:0.6899999976158142 3:0.5043295419631153 4:0.42424243688583374 5:0.5656294620183254 6:0.6666666666666666 7:0.3367866478565183 8:0.9140532850754318 9:0.8119959394210341
3.400 1:0.5467094458488934 2:1.0 3:0.7871205758289188 4:0.5909091234207153 5:0.45477665518196164 6:1.0 7:0.3030924158260606 8:0.8852661905953074 9:0.9720324340981943
1.800 1:0.5099748784911143 2:0.8020833730697632 3:0.571314983519451 4:0.5333333015441895 5:0.5088641460219816 6:1.0 7:0.48020063041484295 8:0.0 9:0.9286435636086184
3.000 1:0.41841575117570495 2:0.5343915224075317 3:0.7667998378338865 4:0.239130437374115 5:0.7061281328427864 6:0.0 7:0.4014708232140413 8:0.5126890604467842 9:0.32949878309291547
3.000 1:0.33275246714081747 2:0.7678571343421936 3:0.5950753762216485 4:0.476190447807312 5:0.40767669664711564 6:0.4 7:0.35252322799911184 8:0.9468818043243113 9:0.2606685692426184
3.400 1:0.5133208530948837 2:0.8263888955116272 3:0.6731186785859918 4:0.5043478012084961 5:0.4120009706967467 6:0.0 7:0.4202535120243368 8:0.8212851939136508 9:0.4425774288790741
4.250 1:0.5063570570049891 2:0.57962965965271 3:0.43358576362937756 4:0.26744186878204346 5:0.6762340698710124 6:0.4 7:0.23821009653506864 8:0.9687815247980677 9:0.3487407602536042
3.250 1:0.7408202880889164 2:0.7821969985961914 3:0.7432004640068206 4:0.5481481552124023 5:0.8353362091064445 6:0.5714285714285714 7:0.36589143791680323 8:0.7283384147343241 9:0.6516471944264348
4.000 1:0.7579666751880939 2:1.0 3:0.8688910133907793 4:0.673202633857727 5:0.7719361424871829 6:0.8 7:0.667774358943082 8:0.9542919494242423 9:0.622602639305846
4.000 1:0.5849471393588705 2:0.8333333730697632 3:0.6379605821074359 4:0.3552631735801697 5:0.5035315314293575 6:0.75 7:0.5498618570775362 8:0.8110036595141081 9:0.6922766807720367
4.000 1:0.21473447139270607 2:0.7416666150093079 3:0.4579385389986271 4:0.3181818127632141 5:0.2534011532818587 6:0.0 7:0.34594980597277614 8:0.9568927691785435 9:0.7051358666719094
3.625 1:0.5170844031130637 2:0.7232803702354431 3:0.6436190505686956 4:0.5220588445663452 5:0.8384590234334202 6:1.0 7:0.35005003147154434 8:0.8887384288342026 9:0.791378051518186
4.250 1:0.7181322093925506 2:0.8484848141670227 3:0.7893937043372565 4:0.6599999666213989 5:0.7408930119677994 6:0.6666666666666666 7:0.5336961181145565 8:0.8828865970793864 9:0.9339949225658224
3.500 1:0.4671089297569842 2:0.6923077702522278 3:0.7520402215058724 4:0.6011560559272766 5:0.7163950308871461 6:0.0 7:0.4709287343340748 8:0.7791058074294216 9:0.5375043105748304
4.000 1:0.6029633770910579 2:0.8366667032241821 3:0.8050212506939439 4:0.6066666841506958 5:0.7778029934911125 6:0.75 7:0.569939296022874 8:0.9722344325691478 9:0.6398715092448803
3.200 1:0.4785767597070959 2:0.5265873074531555 3:0.4881189600252421 4:0.3199999928474426 5:0.6191366615997541 6:1.0 7:0.32010477629642387 8:0.8770885053193287 9:0.16163724200670943
3.400 1:0.8165469288367221 2:0.90625 3:0.7295581664235874 4:0.45185184478759766 5:0.6845511258919535 6:1.0 7:0.5587738287558588 8:0.6955094820266657 9:0.43239024230089007
4.000 1:0.39566004777822306 2:0.6454081535339355 3:0.6183652865418545 4:0.31521737575531006 5:0.4507989219368672 6:1.0 7:0.3277601854285621 8:0.7928882370808246 9:0.5044011314457014
3.400 1:0.29569713040838463 2:0.47956353425979614 3:0.5712914406791082 4:0.4568965435028076 5:0.257309609209021 6:0.6666666666666666 7:0.3007858819207032 8:0.8981663079237415 9:0.43165244638564193
2.800 1:0.5797346250972429 2:0.7727272510528564 3:0.7225068314876789 4:0.40697675943374634 5:0.5397751226647024 6:0.6666666666666666 7:0.26321478064520865 8:0.0 9:0.6552098961072795
3.600 1:0.7699801443176622 2:0.9333332777023315 3:0.7740160624286714 4:0.7295597791671753 5:0.7734116230115087 6:0.6666666666666666 7:0.4360695838247028 8:0.7627262254007712 9:0.8971739731137715
4.800 1:0.47467174254149574 2:0.8212120532989502 3:0.607235074680859 4:0.356589138507843 5:0.739034897283856 6:1.0 7:0.4809052507486431 8:0.7668080834915113 9:0.8021387698145531
3.800 1:0.5500647674550082 2:0.6583333611488342 3:0.7189133218595766 4:0.6395348906517029 5:0.625647574184537 6:1.0 7:0.35462663617792856 8:0.8573561820798412 9:0.76757043095807
2.400 1:0.47703781001223117 2:0.8888888955116272 3:0.5565092553168786 4:0.3561643958091736 5:0.6338767580766036 6:0.0 7:0.5896069162535293 8:0.8449830273974686 9:0.6942734633682025
1.600 1:0.3658472709510031 2:0.6944444179534912 3:0.5383671877993426 4:0.598540186882019 5:0.39493582982705117 6:1.0 7:0.11037357887519743 8:0.9659804991186147 9:0.5709836259194879
3.200 1:0.47169320390416236 2:0.8636363744735718 3:0.5133754949369962 4:0.6341463327407837 5:0.5629636654053233 6:1.0 7:0.6371241690931393 8:0.9289000901772703 9:0.62449463559739
3.800 1:0.13593078743178502 2:0.6308642029762268 3:0.5088127909034824 4:0.4711538553237915 5:0.05634963000227261 6:1.0 7:0.30257185902404127 8:0.6477884628448121 9:0.7019676998555564
4.200 1:0.41457662699708214 2:0.6027777791023254 3:0.3252837042722642 4:0.37634408473968506 5:0.5431119062138531 6:0.6666666666666666 7:0.3378050323951727 8:0.9681496372454181 9:0.7530028057096678
5.000 1:0.6467872181385806 2:0.8857142329216003 3:0.533282690611539 4:0.3488371968269348 5:0.7569644896923305 6:1.0 7:0.7243873723561677 8:0.7980661765338106 9:0.5251811958911333
3.400 1:0.6054408419230369 2:0.8125 3:0.6204338289661262 4:0.6851851940155029 5:0.6154633363168732 6:1.0 7:0.2721585001170136 8:0.7086309725759854 9:0.6334323885436864
1.000 1:0.05609490989626866 2:0.2936508059501648 3:0.3920754420360331 4:0.48514848947525024 5:0.03273994765154307 6:0.2 7:0.07551517476272013 8:0.9267817146369489 9:0.5365629955246995
3.333 1:0.5934794269763274 2:0.7284126281738281 3:0.9030110704203216 4:0.7080745697021484 5:0.7270436304039756 6:1.0 7:0.5695717359738205 8:0.8990019244350916 9:0.7791458485767773
4.000 1:0.5908493451301831 2:0.7583333253860474 3:0.6375916169492638 4:0.3285714387893677 5:0.7377884649088463 6:0.25 7:0.34227125652741286 8:0.8212216738537856 9:0.9238243504760894
