0.0 1:0.1575562760978606 2:0.6560019850730896 3:0.28096235582822965 4:0.3205128312110901 5:0.2833803453807772 6:1.0 7:0.1650088980295882 8:0.849605205746502 9:0.0 10:0.05358851049247692 11:0.3512314321933646 12:0.9090215411074355 13:0.04597701149425287 14:0.125 15:0.111111111111 16:22.0
0.0 1:0.3848886608010897 2:0.8996458053588867 3:0.6276608799772349 4:0.699999988079071 5:0.4678936116049638 6:1.0 7:0.5041209027333808 8:0.9449828840820853 9:1.0 10:0.6237803104936938 11:0.2013641858082212 12:0.9714910314239412 13:0.34285714285714286 14:0.6000000238418579 15:0.791208791209 16:14.0
0.0 1:0.007188058045604997 2:0.46160173416137695 3:0.2633266782768905 4:0.25 5:0.0013041984727934501 6:1.0 7:6.448554443600645E-8 8:0.0 9:1.0 10:0.0 11:0.09364812475306288 12:0.0 13:0.0 14:0.07142859697341919 15:0.133333333333 16:33.0
0.0 1:0.0 2:0.5713003277778625 3:0.2576922647860747 4:0.2153846025466919 5:0.0 6:1.0 7:1.1177525743664513E-6 8:0.0 9:1.0 10:0.0 11:0.16781127454188627 12:0.5301848527568018 13:0.0 14:0.0 15:0.0 16:35.0
0.0 1:0.6014865387129074 2:1.0 3:0.49927221414718936 4:0.49253731966018677 5:0.6817157196134943 6:1.0 7:0.41836271619124993 8:0.5959611354285324 9:1.0 10:0.35630824455153304 11:0.0 12:0.6008080311210464 13:0.4 14:-0.5 15:1.5 16:31.0
0.0 1:0.022149423038446994 2:0.2805292010307312 3:0.19331475553249444 4:0.17757010459899902 5:0.02990094716266536 6:1.0 7:1.3763654886337111E-6 8:0.0 9:1.0 10:0.0 11:0.24482922912230762 12:0.0 13:0.0 14:0.050000011920928955 15:0.0 16:83.0
0.0 1:0.2319740055740697 2:1.0 3:0.12221818383713483 4:0.3333333134651184 5:0.2039866646904565 6:0.7314191724973799 7:0.23851397982238493 8:0.6420377473044392 9:1.0 10:0.49091122371333135 11:0.0 12:0.745107296924689 13:0.0 14:0.0 15:0.533333333333 16:5.0
0.0 1:0.253267565676634 2:0.6000000238418579 3:0.45034089104775904 4:0.3999999761581421 5:0.22155424367193818 6:0.0 7:0.2380412302216829 8:0.6085903599720153 9:1.0 10:0.30206330886242705 11:0.0 12:0.7585765952913468 13:0.037037037037037035 14:0.0 15:0.533333333333 16:10.0
0.0 1:0.1772610953007915 2:0.7467509508132935 3:0.5140780338007639 4:0.446601927280426 5:0.6322606011667585 6:1.0 7:0.5066143802955647 8:0.9569968824276692 9:1.0 10:0.7316224390969616 11:0.2745083010717637 12:0.9619502024390612 13:0.09523809523809523 14:0.24000000953674316 15:0.285714285714 16:32.0
0.0 1:0.15338767599105144 2:0.8086419701576233 3:0.4779344230962559 4:0.43478262424468994 5:0.11359913573507453 6:1.0 7:0.36752533823185196 8:0.9473288554532635 9:1.0 10:0.07063999926238035 11:0.3781508402177235 12:0.746259192458907 13:0.075 14:0.09090906381607056 15:0.654545454545 16:8.0
0.0 1:0.372348082682212 2:0.8928571343421936 3:0.5230975629564998 4:0.30000001192092896 5:0.3590150769945779 6:1.0 7:0.40613414126773806 8:0.819718226255181 9:1.0 10:0.0018549608058573315 11:0.20406634716754615 12:0.8168930991623027 13:0.21052631578947367 14:0.2142857313156128 15:0.4 16:11.0
0.0 1:0.0 2:0.3671296536922455 3:0.16619509538466176 4:0.12195122241973877 5:0.046460513951908644 6:1.0 7:7.30639056345271E-8 8:0.0 9:1.0 10:0.0 11:0.18367416044360466 12:0.0 13:0.0 14:-0.5 15:0.0 16:1.0
0.0 1:0.33880350898225786 2:0.8317550420761108 3:0.29453351418195767 4:0.26760566234588623 5:0.5094135641582873 6:1.0 7:0.3615176188170617 8:0.6403550207510819 9:1.0 10:0.28885465571405045 11:0.1914832195988251 12:0.5588967416131979 13:0.08771929824561403 14:-0.4166666269302368 15:0.636363636364 16:21.0
0.0 1:0.3554331372366608 2:0.8571428656578064 3:0.5953265070758348 4:0.2181817889213562 5:0.6625986955067993 6:0.0 7:0.3430297165211448 8:0.6597930690275882 9:1.0 10:0.12375194553658006 11:0.0 12:0.9455924071276856 13:0.08888888888888889 14:0.10000002384185791 15:0.606060606061 16:1.0
0.0 1:0.3342467115428416 2:0.785714328289032 3:0.47228653997098397 4:0.3333333134651184 5:0.6038086585585487 6:1.0 7:0.21372161628883884 8:0.8992968566955296 9:1.0 10:0.023686375200609452 11:0.3726983202701356 12:0.7580777085947284 13:0.19444444444444445 14:0.1111111044883728 15:0.32 16:5.0
0.0 1:0.16605317056171381 2:0.7147727012634277 3:0.12984696753765584 4:0.2250000238418579 5:0.17110101624001764 6:1.0 7:0.15550242658533886 8:0.9424471725666518 9:1.0 10:0.04512250598601505 11:0.12155098132046037 12:0.6620728631424542 13:0.0 14:-0.5714285373687744 15:0.466666666667 16:6.0
0.0 1:0.7056597073677773 2:0.8809523582458496 3:0.5555393592797461 4:0.31343281269073486 5:0.7706709893173919 6:1.0 7:0.3249825716433782 8:0.9463403941685271 9:1.0 10:0.4033335527131377 11:0.15872906522720875 12:0.9516529857114838 13:0.3125 14:-0.4444444179534912 15:0.897435897436 16:11.0
0.0 1:0.697950637578093 2:1.0 3:0.6827333328479929 4:0.418181836605072 5:0.9342544315486111 6:1.0 7:0.5394123762184116 8:0.9737622810770661 9:1.0 10:0.7862793607142807 11:0.0 12:0.965288610110245 13:0.26666666666666666 14:0.3999999761581421 15:0.757575757576 16:5.0
0.0 1:0.22008017394589113 2:0.8450000882148743 3:0.3559336136780723 4:0.3661971688270569 5:0.29091206704485023 6:1.0 7:0.42400165804071965 8:0.5561680127860871 9:1.0 10:0.048442834323299155 11:0.11156393546282226 12:0.5227785688088067 13:0.0684931506849315 14:0.1428571343421936 15:0.428571428571 16:4.0
0.0 1:0.31331314240387587 2:0.5952380895614624 3:0.4403683909614404 4:0.43478262424468994 5:0.2945455886647744 6:1.0 7:0.24122817721923423 8:0.9229015290008731 9:1.0 10:0.06226840604989322 11:0.22243842046857806 12:0.9355918761423345 13:0.06666666666666667 14:0.0 15:0.6 16:16.0
0.0 1:0.49835020486622134 2:1.0 3:0.9267256675073638 4:0.9444444179534912 5:0.5360211372415671 6:1.0 7:0.3761122956893307 8:0.9862165957222138 9:1.0 10:0.731355939208593 11:0.9999999999999999 12:0.9796517121075341 13:0.5121951219512195 14:0.800000011920929 15:0.606060606061 16:0.0
0.0 1:0.4017030275002824 2:0.6936688423156738 3:0.3465604209914741 4:0.24528300762176514 5:0.4601859559541449 6:1.0 7:0.2591467537526936 8:0.0 9:1.0 10:0.0 11:0.11844761843486011 12:0.8513300469207026 13:0.13333333333333333 14:-0.3999999761581421 15:0.538461538462 16:4.0
0.0 1:0.4603482735752037 2:0.809876561164856 3:0.29692650532813075 4:0.3500000238418579 5:0.6472116604291088 6:1.0 7:0.5172335076589744 8:0.6225469209694343 9:1.0 10:0.06196833827957313 11:0.0 12:0.8209270738505438 13:0.07142857142857142 14:-0.25 15:0.654545454545 16:13.0
0.0 1:0.527159732324098 2:0.7724999785423279 3:0.5811024891833755 4:0.6231883764266968 5:0.5578858984456309 6:1.0 7:0.29428809917008203 8:0.9317914072304517 9:0.0 10:0.14905339233655562 11:0.777562328755135 12:0.9228569309275914 13:0.2727272727272727 14:0.5454545021057129 15:0.464891041162 16:8.0
0.0 1:0.26428216975406627 2:0.6238095164299011 3:0.16426785378443381 4:0.26229506731033325 5:0.2514205191722985 6:1.0 7:0.21600952470315504 8:0.0 9:1.0 10:0.0 11:0.06438101497623587 12:0.0 13:0.0 14:-1.0 15:0.444444444444 16:31.0
0.0 1:0.30189384867644037 2:1.0 3:0.37838213650874936 4:0.31147539615631104 5:0.4223550388564158 6:1.0 7:0.1969676848030345 8:0.5713957477045675 9:1.0 10:0.13925717983367703 11:0.26808129379741563 12:0.6000256488442153 13:0.09523809523809523 14:-0.4285714626312256 15:0.9 16:29.0
0.0 1:0.41188953634557 2:0.8656565546989441 3:0.6774928809922564 4:0.6166666746139526 5:0.5263966957157924 6:1.0 7:0.4709311788266663 8:0.8648827822999283 9:1.0 10:0.13948272962693525 11:0.05451791686367121 12:0.631761401802809 13:0.2692307692307692 14:0.692307710647583 15:0.333333333333 16:13.0
0.0 1:0.5927785377898268 2:0.7869387865066528 3:0.7147924748354497 4:0.7727272510528564 5:0.8355393450547639 6:1.0 7:0.5878703595643798 8:0.9455712193671729 9:1.0 10:0.5397413438286227 11:0.3233015594489849 12:0.9401683584205864 13:0.4772727272727273 14:0.699999988079071 15:0.783673469388 16:10.0
0.0 1:0.5526161131002257 2:0.8928571343421936 3:0.5147931199900101 4:0.3220338821411133 5:0.6551491966309329 6:1.0 7:0.5285560745802369 8:0.8853925336555128 9:1.0 10:0.3082657650639953 11:0.06948705207350418 12:0.805466243809773 13:0.3157894736842105 14:0.10000002384185791 15:0.357142857143 16:15.0
0.0 1:0.810669587448783 2:1.0 3:0.9112908472448439 4:0.970588207244873 5:0.7365973826315301 6:1.0 7:0.7105493539686671 8:1.0 9:1.0 10:0.9999631024565799 11:0.09373057043390223 12:1.0 13:0.825 14:0.9285714030265808 15:0.852631578947 16:1.0
0.0 1:0.38486058631924275 2:0.8935185074806213 3:0.470870038921951 4:0.4237288236618042 5:0.37755331027291017 6:1.0 7:0.4543276946814565 8:0.0 9:1.0 10:3.006254619986373E-4 11:0.10572704596233062 12:0.7526926417435423 13:0.29411764705882354 14:-0.2857142686843872 15:0.555555555556 16:25.0
0.0 1:0.5655038351508999 2:0.7322856783866882 3:0.6438853339015014 4:0.6567164063453674 5:0.7179144288351165 6:1.0 7:0.3396162481851599 8:0.943956570432426 9:0.0 10:0.4038665862375965 11:0.7318286266185854 12:0.8454271661052621 13:0.2916666666666667 14:0.5384615659713745 15:0.47619047619 16:17.0
0.0 1:0.5377121507187475 2:0.8443963527679443 3:0.5775051581678545 4:0.7142857313156128 5:0.650810677778602 6:1.0 7:0.6017442396046162 8:0.8357988842162198 9:1.0 10:0.11884555947957418 11:0.12013549629340303 12:0.6371361003359926 13:0.42424242424242425 14:0.8333333134651184 15:0.333333333333 16:16.0
0.0 1:0.7749906249540331 2:1.0 3:0.8064237246558875 4:0.6590908765792847 5:0.8360879856138813 6:1.0 7:0.4043790615447534 8:0.9382100414652959 9:1.0 10:0.49427444867822085 11:0.22659134444555298 12:0.9722076125117595 13:0.4666666666666667 14:0.6000000238418579 15:0.514285714286 16:4.0
0.0 1:0.33401583557565734 2:0.7018139958381653 3:0.30207267697814233 4:0.3571428656578064 5:0.41033565003477535 6:1.0 7:0.3153383816216794 8:0.866653769371722 9:1.0 10:0.314690254150793 11:0.48504206506107467 12:0.8625849277029265 13:0.0 14:-0.20000004768371582 15:0.266666666667 16:8.0
0.0 1:0.6384968116079767 2:0.8928571343421936 3:0.45615905991441424 4:0.4285714030265808 5:0.8847616052794516 6:1.0 7:0.5293620266780237 8:0.9915835192349717 9:1.0 10:0.5541279780521191 11:0.0 12:0.7465326676057635 13:0.3333333333333333 14:0.3333333134651184 15:0.757575757576 16:6.0
0.0 1:0.1880393752213549 2:0.7849205732345581 3:0.3788927958272486 4:0.21052628755569458 5:0.2870399850425242 6:1.0 7:0.2300501175948918 8:0.8979657926552542 9:0.0 10:0.458962680841062 11:0.06802552513010166 12:0.8398239017124822 13:0.01282051282051282 14:-0.1538461446762085 15:0.4 16:18.0
0.0 1:0.342774452062223 2:0.8049474358558655 3:0.8965387401213292 4:0.27142858505249023 5:0.7040450211717818 6:0.0 7:0.7168388103739417 8:0.6502074533320135 9:1.0 10:0.27169349748426497 11:0.3254618883840489 12:0.5882543991317704 13:0.061224489795918366 14:0.3125 15:0.204545454545 16:50.0
0.0 1:0.4633558876375755 2:0.8928571343421936 3:0.6351083429548392 4:0.3492063283920288 5:0.7025635332186805 6:1.0 7:0.5645886345526716 8:0.9769327573442337 9:1.0 10:0.5142021776100679 11:0.18941247495446475 12:0.769146784283271 13:0.11320754716981132 14:0.1818181872367859 15:0.47619047619 16:9.0
0.0 1:0.2988201519931827 2:0.8565713763237 3:0.4753305965479211 4:0.408450722694397 5:0.31335772969453 6:1.0 7:0.5768202035801522 8:0.6994631053340978 9:1.0 10:0.11954751998258985 11:0.2462541140874457 12:0.6883613997239773 13:0.08955223880597014 14:0.13333332538604736 15:0.6 16:4.0
0.0 1:0.31367848706441537 2:0.801136314868927 3:0.3601253614736469 4:0.307692289352417 5:0.49021291353680685 6:1.0 7:0.5453649894132935 8:0.8947330785399001 9:1.0 10:0.38156909355482066 11:0.11689713863688356 12:0.9221978793915134 13:0.14285714285714285 14:-0.2857142686843872 15:0.794117647059 16:21.0
0.0 1:0.6089621852680519 2:1.0 3:0.4967720907635684 4:0.36666667461395264 5:0.45226911889088933 6:1.0 7:0.18852063939782104 8:0.0 9:1.0 10:9.632038314591764E-6 11:0.10513660740984965 12:0.0 13:0.2857142857142857 14:-0.2857142686843872 15:1.55555555556 16:29.0
0.0 1:0.2768988157109037 2:0.6864638328552246 3:0.3370306216600305 4:0.4285714030265808 5:0.5329823939921973 6:1.0 7:0.2550319677106764 8:0.9403477028163414 9:0.0 10:0.34371496521848327 11:0.10167224602103445 12:0.9136165156165325 13:0.0967741935483871 14:0.08333331346511841 15:0.714285714286 16:11.0
0.0 1:0.10354839059230392 2:0.7775416374206543 3:0.33958971384742864 4:0.23170733451843262 5:0.28439847423420045 6:1.0 7:0.3262787348010348 8:0.9245722653791354 9:1.0 10:0.5803094608920164 11:0.16248189007989405 12:0.927819978473968 13:0.08247422680412371 14:0.0625 15:0.494208494208 16:9.0
0.0 1:0.20212074368908012 2:0.7312681674957275 3:0.7404504230249186 4:0.3205128312110901 5:0.2866094261217363 6:1.0 7:0.24320776767933538 8:0.8634862248185601 9:1.0 10:0.04286947271736075 11:0.20272045800005828 12:0.7462784906075984 13:0.06976744186046512 14:-0.5 15:0.416666666667 16:29.0
0.0 1:0.44511458955199523 2:0.880476176738739 3:0.6548094658132639 4:0.6086956262588501 5:0.4931493267157914 6:1.0 7:0.5913339834081295 8:0.9155055718190592 9:1.0 10:0.2569232555730085 11:0.48841556359394556 12:0.8424506155658952 13:0.1694915254237288 14:0.25 15:1.02857142857 16:2.0
0.0 1:0.6369710638560087 2:0.714285671710968 3:0.6454679425772399 4:0.125 5:0.6805750999847546 6:1.0 7:0.5472054576228462 8:0.8674217532022738 9:1.0 10:0.05663240067426491 11:0.0 12:0.7941555262126098 13:0.10714285714285714 14:0.125 15:0.5 16:3.0
0.0 1:0.4875875509743072 2:0.8928571343421936 3:0.5387563978998839 4:0.5714285373687744 5:0.6896267512585464 6:1.0 7:0.5994895973251104 8:0.9838045052838055 9:1.0 10:0.49534140362765927 11:0.0 12:0.7676313236243958 13:0.08888888888888889 14:0.3636363744735718 15:0.8 16:13.0
0.0 1:0.3184298165408636 2:0.6302381157875061 3:0.6071983535462642 4:0.5409836173057556 5:0.43390261220518933 6:1.0 7:0.31878925184996143 8:0.7668049000836084 9:1.0 10:0.085436944765873 11:0.13831925617811394 12:0.812156786227733 13:0.13333333333333333 14:0.3999999761581421 15:0.568421052632 16:15.0
0.0 1:0.5477902615573661 2:0.8125 3:0.743040108676761 4:0.6140351295471191 5:0.809632916599326 6:1.0 7:0.52706189037272 8:0.7717139801058353 9:1.0 10:0.7217411270401471 11:0.06958746377340967 12:0.8048188379311645 13:0.358974358974359 14:0.5384615659713745 15:0.415584415584 16:12.0
0.0 1:0.42414057901685454 2:1.0 3:0.6287298462256236 4:0.5399999618530273 5:0.2890282215261112 6:0.0 7:0.5394336814825016 8:0.6014965411834514 9:1.0 10:0.49136149413246144 11:0.0 12:0.6087112662247682 13:0.3 14:0.0 15:1.42857142857 16:19.0
0.0 1:0.48845810861639405 2:0.8799999356269836 3:0.81404648359457 4:0.3461538553237915 5:0.3691240771305 6:1.0 7:0.36931013494730747 8:0.7042280511930961 9:1.0 10:0.020995278155469217 11:0.16409113798491823 12:0.6714204511294634 13:0.35714285714285715 14:-0.25 15:0.4 16:43.0
0.0 1:0.626883694158258 2:1.0 3:0.5794914524797803 4:0.5882352590560913 5:0.5662516125402692 6:1.0 7:0.44121216952041953 8:0.9173861195548245 9:1.0 10:0.6357007346978899 11:0.3139114380240688 12:0.9590209562113327 13:0.4745762711864407 14:0.5833333730697632 15:1.16666666667 16:10.0
0.0 1:0.07059566333285022 2:0.6807760000228882 3:0.27573988259843835 4:0.3684210777282715 5:0.02525042580088037 6:1.0 7:8.126108878448064E-7 8:0.0 9:1.0 10:0.0 11:0.0 12:0.7475354477746183 13:0.0 14:0.1666666865348816 15:0.0 16:14.0
0.0 1:0.34294169001704616 2:0.7571429014205933 3:0.32961516494487153 4:0.3877550959587097 5:0.3771373352953882 6:1.0 7:0.16392891525408843 8:0.0 9:1.0 10:3.285364017792889E-4 11:0.0 12:0.0 13:0.030303030303030304 14:0.0 15:1.42857142857 16:4.0
0.0 1:0.4065351474114637 2:0.8979999423027039 3:0.5294055199604549 4:0.4868420958518982 5:0.32126774971524524 6:1.0 7:0.3785795052267008 8:0.8570198162383854 9:1.0 10:0.43187101423884056 11:0.07922275258744665 12:0.8557612931522302 13:0.2542372881355932 14:-0.08333337306976318 15:0.723684210526 16:13.0
0.0 1:0.0 2:0.8999999761581421 3:0.337763880394961 4:0.2967032790184021 5:0.13110523895139656 6:1.0 7:0.1508372131127679 8:0.0 9:0.0 10:1.9349204034898454E-6 11:0.0 12:0.0 13:0.0 14:-1.5999999046325684 15:0.333333333333 16:58.0
0.0 1:0.24446485682373634 2:0.8190822601318359 3:0.7910007487025994 4:0.292682945728302 5:0.5083977337213684 6:1.0 7:0.4832190064101377 8:0.45460276360032503 9:1.0 10:0.41604184648658793 11:0.4447781573410583 12:0.4546405178921995 13:0.078125 14:0.2631579041481018 15:0.145454545455 16:54.0
0.0 1:0.38144381862834587 2:0.890625 3:0.39010412349398393 4:0.49450546503067017 5:0.43664200449360624 6:0.0 7:0.34070802802283706 8:0.9051168366395267 9:1.0 10:0.029700358185885876 11:0.04447816823886932 12:0.8922931577785667 13:0.06896551724137931 14:0.08333331346511841 15:1.08936170213 16:11.0
0.0 1:0.13635411886176477 2:0.6013528108596802 3:0.3064950561559194 4:0.2023809552192688 5:0.1457272550620598 6:1.0 7:0.11423248264696659 8:0.0 9:1.0 10:0.0 11:0.24018216744547974 12:0.9360092561618815 13:0.02654867256637168 14:0.0625 15:0.138888888889 16:6.0
0.0 1:0.13381146374906713 2:0.7547799348831177 3:0.4370798435681783 4:0.2280701994895935 5:0.08602116284815405 6:0.0 7:0.22451337535607507 8:0.977442788063582 9:1.0 10:0.05532707548825714 11:0.0 12:0.954156804119001 13:0.1111111111111111 14:0.0 15:0.0 16:1.0
0.0 1:0.0 2:0.30158731341362 3:0.23189457753711745 4:0.17500001192092896 5:0.0 6:1.0 7:1.8428283328803955E-8 8:0.8737061616617717 9:1.0 10:0.05843921195829213 11:0.15387755800585198 12:0.5670193865855664 13:0.0 14:-1.0 15:0.589473684211 16:5.0
0.0 1:0.397584951211238 2:0.7938762903213501 3:0.465234039074628 4:0.307692289352417 5:0.595930005669542 6:1.0 7:0.28758405887109484 8:0.9594248938846912 9:1.0 10:0.3578597100479621 11:0.21746926203523648 12:0.9503138133696908 13:0.16129032258064516 14:0.08333331346511841 15:0.833333333333 16:1.0
0.0 1:0.4005693312182013 2:0.7577593326568604 3:0.5167113563435092 4:0.1607142686843872 5:0.30639470847730216 6:1.0 7:0.2544912414822512 8:0.7097772829985614 9:1.0 10:0.08867280485333445 11:0.09594266692475452 12:0.6569797669355018 13:0.07142857142857142 14:-0.625 15:0.692307692308 16:25.0
0.0 1:0.20150551255231472 2:0.6669758558273315 3:0.23955732259662874 4:0.5106382966041565 5:0.27980774398623515 6:1.0 7:0.3159480755294955 8:0.0 9:1.0 10:3.352797804878166E-5 11:0.0 12:0.0 13:0.13333333333333333 14:0.6000000238418579 15:0.0666666666667 16:15.0
0.0 1:0.2741996816551206 2:0.9201388955116272 3:0.3482938030504894 4:0.2549019455909729 5:0.32092082930120314 6:1.0 7:0.5423017959940327 8:0.9396004341088369 9:1.0 10:0.6019718920710556 11:0.0 12:0.9200729837524801 13:0.0 14:-0.6666666269302368 15:1.2 16:24.0
0.0 1:0.4527096322208763 2:0.8666254281997681 3:0.710977297197086 4:0.7049180269241333 5:0.5588968403971504 6:0.0 7:0.6644424196831238 8:0.9582421240992068 9:1.0 10:0.14574393257648136 11:0.0 12:0.7519499817078579 13:0.35714285714285715 14:0.7692307829856873 15:0.333333333333 16:16.0
0.0 1:0.0 2:0.3392857015132904 3:0.16614288011405587 4:0.1538461446762085 5:0.0 6:0.0 7:1.1545423175856937E-7 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.0 14:-2.0 15:0.0 16:57.0
0.0 1:1.0 2:1.0 3:0.8255447547548553 4:0.5777777433395386 5:0.8497914357501111 6:1.0 7:0.7025698149244234 8:0.7132010064450269 9:1.0 10:0.11833701394127484 11:0.0 12:0.8064317026551471 13:1.0 14:-0.20000004768371582 15:1.33333333333 16:19.0
0.0 1:0.13067573302211613 2:0.865079402923584 3:0.42690302973159167 4:0.23636364936828613 5:0.17026773828212405 6:1.0 7:0.25996070649972025 8:0.8415131307990502 9:1.0 10:0.26825330830339167 11:0.0 12:0.9070007034931185 13:0.013888888888888888 14:0.0 15:0.184210526316 16:15.0
0.0 1:0.08647128482597125 2:0.2908163368701935 3:0.12005469618407191 4:0.26865673065185547 5:0.04094859039793417 6:0.33781591802297256 7:3.5151196102772815E-8 8:0.0 9:1.0 10:0.0 11:0.0 12:0.705353809579741 13:0.011764705882352941 14:0.07142859697341919 15:0.257142857143 16:7.0
0.0 1:0.05233104755039441 2:0.7000000476837158 3:0.38197427671376155 4:0.4285714030265808 5:0.01346637233392382 6:1.0 7:0.27503941778276353 8:0.5417451823565422 9:1.0 10:0.03745401816059753 11:0.11516902043342633 12:0.0 13:0.0 14:0.1111111044883728 15:0.266666666667 16:12.0
0.0 1:0.036980764876307214 2:0.3797619342803955 3:0.2852183160690813 4:0.24390244483947754 5:0.010336430139957343 6:1.0 7:9.168490985131301E-7 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.09090906381607056 15:0.0 16:13.0
0.0 1:0.0 2:0.4155528247356415 3:0.2934384422951355 4:0.15584415197372437 5:0.0 6:0.0 7:8.269325764978636E-8 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:-1.5999999046325684 15:0.0 16:57.0
0.0 1:0.6209621406950744 2:0.9115646481513977 3:0.39893229730448826 4:0.38596493005752563 5:0.6083747744256136 6:1.0 7:0.4604523783955178 8:0.8943273831507155 9:1.0 10:0.5181969870520499 11:0.48856589448455 12:0.9300459144903935 13:0.18518518518518517 14:0.125 15:0.701754385965 16:17.0
0.0 1:0.279147896698635 2:0.7513605356216431 3:0.3969706109618771 4:0.2142857313156128 5:0.24695985429477155 6:1.0 7:0.19873930040600102 8:0.7163348701804784 9:1.0 10:0.06609616621379244 11:0.36013264392769506 12:0.7304418494981635 13:0.08333333333333333 14:-1.0 15:0.264705882353 16:28.0
0.0 1:0.15232738187569994 2:0.862191379070282 3:0.3295352310318785 4:0.45945948362350464 5:0.17056387342295104 6:0.0 7:0.5374712076969896 8:0.8690242857740518 9:1.0 10:0.2950032165271856 11:0.18949606694366283 12:0.8193473562364929 13:0.044444444444444446 14:0.30000001192092896 15:0.4 16:9.0
0.0 1:0.3448710050056542 2:0.8125 3:0.4420281222365741 4:0.2747252583503723 5:0.2753479239363537 6:1.0 7:0.21693307114848412 8:0.0 9:0.0 10:6.220392884232471E-6 11:0.12275300371391609 12:0.0 13:0.06666666666666667 14:-1.0 15:0.8 16:59.0
0.0 1:0.5353978375041956 2:0.747474730014801 3:0.826290601158267 4:0.529411792755127 5:0.5160297643622201 6:1.0 7:0.28929954159563853 8:0.0 9:1.0 10:9.392205843603844E-6 11:0.08485941851437123 12:0.8671436621362101 13:0.35714285714285715 14:0.625 15:0.5 16:7.0
0.0 1:0.4337865224555068 2:0.824999988079071 3:0.519224833899206 4:0.4615384340286255 5:0.4195344257783023 6:1.0 7:0.5432818883950867 8:0.9567060326477055 9:1.0 10:0.7668239417743802 11:0.3304461104686267 12:0.9673839409180287 13:0.2542372881355932 14:0.4166666865348816 15:1.25 16:3.0
0.0 1:0.5099757595927473 2:1.0 3:0.5880176021533179 4:0.6271186470985413 5:0.5676546728657564 6:0.0 7:0.475531246410889 8:0.9321783164508687 9:1.0 10:0.15646325816232012 11:0.1435717596422264 12:0.8161031522092208 13:0.23076923076923078 14:0.5714285373687744 15:0.710526315789 16:3.0
0.0 1:0.5397023787823634 2:0.9300411343574524 3:0.5816861257815936 4:0.31147539615631104 5:0.4511635069880426 6:1.0 7:0.4129881407601463 8:0.5904292850687004 9:1.0 10:0.05250974246186707 11:0.0 12:0.6393547550126011 13:0.14285714285714285 14:-0.2857142686843872 15:0.888888888889 16:21.0
0.0 1:0.10893567235060678 2:0.6026767492294312 3:0.34509825464320343 4:0.23456788063049316 5:0.17057285924087293 6:1.0 7:0.133834470725094 8:0.6014796389787846 9:1.0 10:0.04838455580822387 11:0.07082643301656573 12:0.5242883271074986 13:0.03260869565217391 14:-0.058823585510253906 15:0.285714285714 16:10.0
0.0 1:0.278795994929505 2:0.7229931950569153 3:0.36524322640160917 4:0.3768116235733032 5:0.44020833922230723 6:1.0 7:0.3322469628033139 8:0.8916015712166451 9:1.0 10:0.31374834054556777 11:0.45517409292638855 12:0.79773454053842 13:0.10638297872340426 14:0.25 15:0.357142857143 16:10.0
0.0 1:0.07773778408547385 2:0.6819554567337036 3:0.25650105485683916 4:0.22448980808258057 5:0.022229102558775946 6:1.0 7:0.2349645187957593 8:0.8463582299183318 9:1.0 10:0.16229737055540838 11:0.18972748715466997 12:0.8593397504420164 13:0.027777777777777776 14:-0.11111116409301758 15:0.192307692308 16:14.0
0.0 1:0.3344127421957303 2:0.550000011920929 3:0.35557508062835186 4:0.4285714030265808 5:0.317641833199411 6:0.5668924660918467 7:0.25075258723974614 8:0.9842700305170579 9:1.0 10:0.5842350232679757 11:0.0 12:0.9168658275940335 13:0.06666666666666667 14:0.0 15:0.75 16:0.0
0.0 1:0.46859948954953845 2:0.8316498398780823 3:0.5029387954932981 4:0.4680851101875305 5:0.48813443383683525 6:1.0 7:0.3884787744022891 8:0.9582908915261693 9:1.0 10:0.0014089284697319186 11:0.0 12:0.7381364208833816 13:0.4 14:-0.16666662693023682 15:0.380952380952 16:12.0
0.0 1:0.16610698175775057 2:0.7989624738693237 3:0.3075569076394463 4:0.37288135290145874 5:0.2927237039295081 6:1.0 7:0.4974475012127474 8:0.9256405775461432 9:1.0 10:0.29614109873012734 11:0.0728136448594536 12:0.8559207608485799 13:0.07207207207207207 14:0.2222222089767456 15:0.213675213675 16:8.0
0.0 1:0.7782285766193666 2:1.0 3:0.5545177457308403 4:0.4576271176338196 5:0.8441247665492128 6:1.0 7:0.6014111360235475 8:0.8775185672601447 9:1.0 10:0.5619110777112488 11:0.40674572071803095 12:0.9169460682307565 13:0.38095238095238093 14:0.27272725105285645 15:0.8 16:16.0
0.0 1:0.22444717973982753 2:0.639384925365448 3:0.4651493649699867 4:0.40259742736816406 5:0.33548797173514383 6:1.0 7:0.21625862055988487 8:0.6837585916519545 9:0.0 10:0.09504011605173107 11:0.21462180630503908 12:0.6961657853018395 13:0.09090909090909091 14:0.0 15:0.466666666667 16:10.0
0.0 1:0.16850563457143747 2:0.6500000357627869 3:0.17071389301869855 4:0.27906978130340576 5:0.21461011010850042 6:1.0 7:0.16855895013778494 8:0.8993439014875418 9:1.0 10:0.04599232659788013 11:0.3500246832442424 12:0.6879917979589143 13:0.0 14:-0.11111116409301758 15:0.358974358974 16:3.0
